| -U |                     2025-03-21 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-21 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-14 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    3 |                    0 |                    0 |                    3 |
| +U |                     2025-03-14 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    4 |                    0 |                    0 |                    4 |
| -U |                     2025-03-31 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-31 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-22 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-22 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-04-10 |                   13 |                    0 |                    0 |                   13 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |
| +U |                     2025-04-10 |                   14 |                    0 |                    0 |                   14 |                   12 |                    0 |                    0 |                   12 |                   11 |                    0 |                    0 |                   11 |
| -U |                     2025-04-11 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-04-11 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-09 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-04-09 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-14 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-03-14 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-04-04 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-04-04 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-10 |                   14 |                    0 |                    0 |                   14 |                   12 |                    0 |                    0 |                   12 |                   11 |                    0 |                    0 |                   11 |
| +U |                     2025-04-10 |                   15 |                    0 |                    0 |                   15 |                   13 |                    0 |                    0 |                   13 |                   11 |                    0 |                    0 |                   11 |
| -U |                     2025-03-18 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-18 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-13 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-04-13 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-11 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-11 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-25 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-25 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-26 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-26 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-16 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-16 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-11 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-11 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-10 |                   15 |                    0 |                    0 |                   15 |                   13 |                    0 |                    0 |                   13 |                   11 |                    0 |                    0 |                   11 |
| +U |                     2025-04-10 |                   16 |                    0 |                    0 |                   16 |                   14 |                    0 |                    0 |                   14 |                   12 |                    0 |                    0 |                   12 |
| -U |                     2025-03-17 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-03-17 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-04-11 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-11 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-15 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-15 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-09 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-04-09 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-27 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-27 |                   11 |                    0 |                    0 |                   11 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-30 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-30 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-24 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-03-24 |                   11 |                    0 |                    0 |                   11 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-29 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-03-29 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-21 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-21 |                   12 |                    0 |                    0 |                   12 |                   11 |                    0 |                    0 |                   11 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-13 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |
| +U |                     2025-03-13 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| -U |                     2025-04-01 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-04-01 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-04-03 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-04-03 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |
| -U |                     2025-03-25 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-25 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-23 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |
| +U |                     2025-03-23 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| -U |                     2025-03-20 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-03-20 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-30 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-30 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-15 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-15 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-16 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-16 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-14 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-14 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-11 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-11 |                   12 |                    0 |                    0 |                   12 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-28 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-28 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-29 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-29 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-01 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-04-01 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-17 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-17 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-27 |                   11 |                    0 |                    0 |                   11 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-27 |                   12 |                    0 |                    0 |                   12 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-10 |                   16 |                    0 |                    0 |                   16 |                   14 |                    0 |                    0 |                   14 |                   12 |                    0 |                    0 |                   12 |
| +U |                     2025-04-10 |                   17 |                    0 |                    0 |                   17 |                   15 |                    0 |                    0 |                   15 |                   12 |                    0 |                    0 |                   12 |
| -U |                     2025-04-05 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |                    3 |                    0 |                    0 |                    3 |
| +U |                     2025-04-05 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| -U |                     2025-04-05 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-04-05 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-13 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-03-13 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |                    5 |                    0 |                    0 |                    5 |
| -U |                     2025-03-24 |                   11 |                    0 |                    0 |                   11 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-03-24 |                   12 |                    0 |                    0 |                   12 |                   12 |                    0 |                    0 |                   12 |                    9 |                    0 |                    0 |                    9 |
| -U |                     2025-04-09 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-04-09 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-04 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-04 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-14 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-14 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-28 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-28 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-03-27 |                   12 |                    0 |                    0 |                   12 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-27 |                   13 |                    0 |                    0 |                   13 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-04-04 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-04 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-02 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-04-02 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-04-11 |                   12 |                    0 |                    0 |                   12 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-04-11 |                   13 |                    0 |                    0 |                   13 |                   12 |                    0 |                    0 |                   12 |                    9 |                    0 |                    0 |                    9 |
| -U |                     2025-03-22 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-03-22 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    9 |                    0 |                    0 |                    9 |
| -U |                     2025-04-03 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |
| +U |                     2025-04-03 |                   11 |                    0 |                    0 |                   11 |                   11 |                    0 |                    0 |                   11 |                   10 |                    0 |                    0 |                   10 |
| -U |                     2025-04-01 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-04-01 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-29 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-29 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-28 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| +U |                     2025-03-28 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-12 |                    4 |                    0 |                    0 |                    4 |                    3 |                    0 |                    0 |                    3 |                    4 |                    0 |                    0 |                    4 |
| +U |                     2025-04-12 |                    5 |                    0 |                    0 |                    5 |                    4 |                    0 |                    0 |                    4 |                    4 |                    0 |                    0 |                    4 |
| -U |                     2025-03-25 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-25 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-20 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-20 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-01 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-04-01 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-28 |                    9 |                    0 |                    0 |                    9 |                    9 |                    0 |                    0 |                    9 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-28 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-03-24 |                   12 |                    0 |                    0 |                   12 |                   12 |                    0 |                    0 |                   12 |                    9 |                    0 |                    0 |                    9 |
| +U |                     2025-03-24 |                   13 |                    0 |                    0 |                   13 |                   13 |                    0 |                    0 |                   13 |                    9 |                    0 |                    0 |                    9 |
| -U |                     2025-03-29 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |                    7 |                    0 |                    0 |                    7 |
| +U |                     2025-03-29 |                    8 |                    0 |                    0 |                    8 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |
| -U |                     2025-04-01 |                   10 |                    0 |                    0 |                   10 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-04-01 |                   11 |                    0 |                    0 |                   11 |                    9 |                    0 |                    0 |                    9 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-04-02 |                   10 |                    0 |                    0 |                   10 |                   10 |                    0 |                    0 |                   10 |                    8 |                    0 |                    0 |                    8 |
| +U |                     2025-04-02 |                   11 |                    0 |                    0 |                   11 |                   11 |                    0 |                    0 |                   11 |                    8 |                    0 |                    0 |                    8 |
| -U |                     2025-03-17 |                    6 |                    0 |                    0 |                    6 |                    6 |                    0 |                    0 |                    6 |                    5 |                    0 |                    0 |                    5 |
| +U |                     2025-03-17 |                    7 |                    0 |                    0 |                    7 |                    7 |                    0 |                    0 |                    7 |                    6 |                    0 |                    0 |                    6 |
| -U |                     2025-04-06 |                    8 |                    0 |                    0 |                    8 |                    8 |                    0 |                    0 |                    8 |                    5 |                    0 |                    0 |                    5 |
