64,199476,9231,2025-04-12 15:12:14,extra8,2025-04-12,15:12
47,619143,8203,2025-04-12 18:40:14,extra1,2025-04-12,18:40
72,229722,8688,2025-04-12 18:03:14,extra1,2025-04-12,18:03
26,814568,3971,2025-04-13 01:24:14,extra2,2025-04-13,01:24
67,494174,7847,2025-04-13 01:04:14,extra2,2025-04-13,01:04
40,534655,5050,2025-04-12 14:54:14,extra7,2025-04-12,14:54
56,634058,2337,2025-04-12 21:04:14,extra6,2025-04-12,21:04
94,287213,5619,2025-04-13 01:02:14,extra9,2025-04-13,01:02
7,524187,9593,2025-04-12 19:58:14,extra4,2025-04-12,19:58
48,696923,7558,2025-04-12 15:14:14,extra5,2025-04-12,15:14
83,834137,5740,2025-04-13 05:48:14,extra5,2025-04-13,05:48
1,132131,3841,2025-04-13 05:28:14,extra5,2025-04-13,05:28
45,957571,9279,2025-04-13 11:44:14,extra6,2025-04-13,11:44
17,837232,4833,2025-04-12 15:18:14,extra3,2025-04-12,15:18
80,348417,9973,2025-04-12 20:14:14,extra2,2025-04-12,20:14
58,808942,8643,2025-04-13 13:54:14,extra7,2025-04-13,13:54
15,378374,9504,2025-04-12 13:58:14,extra4,2025-04-12,13:58
13,357222,5900,2025-04-13 06:43:14,extra7,2025-04-13,06:43
31,347409,7519,2025-04-13 01:47:14,extra2,2025-04-13,01:47
8,418548,7339,2025-04-12 15:51:14,extra4,2025-04-12,15:51
51,692823,3287,2025-04-13 01:42:14,extra3,2025-04-13,01:42
73,390441,3802,2025-04-12 23:38:14,extra10,2025-04-12,23:38
25,591325,7632,2025-04-12 20:36:14,extra7,2025-04-12,20:36
86,887885,4135,2025-04-12 17:54:14,extra7,2025-04-12,17:54
86,109944,8592,2025-04-13 03:46:14,extra6,2025-04-13,03:46
75,812569,2126,2025-04-13 04:26:14,extra2,2025-04-13,04:26
3,719462,9846,2025-04-13 12:46:14,extra4,2025-04-13,12:46
33,754328,1208,2025-04-13 10:40:14,extra1,2025-04-13,10:40
23,358166,4043,2025-04-12 16:23:14,extra8,2025-04-12,16:23
61,164152,3390,2025-04-13 05:56:14,extra3,2025-04-13,05:56
8,755939,4853,2025-04-13 03:58:14,extra9,2025-04-13,03:58
53,786141,6362,2025-04-13 13:35:14,extra10,2025-04-13,13:35
14,606537,5072,2025-04-13 10:13:14,extra4,2025-04-13,10:13
1,870925,4408,2025-04-12 14:24:14,extra8,2025-04-12,14:24
91,389718,6758,2025-04-12 20:51:14,extra10,2025-04-12,20:51
48,275863,6219,2025-04-12 23:41:14,extra10,2025-04-12,23:41
97,815752,6817,2025-04-13 12:23:14,extra7,2025-04-13,12:23
30,173846,1322,2025-04-12 22:40:14,extra2,2025-04-12,22:40
25,373553,5510,2025-04-13 13:42:14,extra3,2025-04-13,13:42
60,422457,6689,2025-04-13 13:44:14,extra5,2025-04-13,13:44
95,605576,8014,2025-04-13 08:55:14,extra9,2025-04-13,08:55
31,410857,8245,2025-04-13 08:10:14,extra6,2025-04-13,08:10
76,713483,9187,2025-04-13 06:30:14,extra1,2025-04-13,06:30
92,261546,9802,2025-04-12 21:55:14,extra10,2025-04-12,21:55
13,994594,5303,2025-04-12 17:54:14,extra3,2025-04-12,17:54
82,870572,9582,2025-04-13 11:00:14,extra4,2025-04-13,11:00
12,266599,5418,2025-04-13 07:52:14,extra3,2025-04-13,07:52
19,667805,1783,2025-04-13 06:33:14,extra4,2025-04-13,06:33
83,534309,1622,2025-04-13 08:26:14,extra7,2025-04-13,08:26
83,332340,1379,2025-04-13 07:39:14,extra9,2025-04-13,07:39
78,616656,1056,2025-04-13 07:04:14,extra9,2025-04-13,07:04
64,774510,1768,2025-04-12 16:40:14,extra8,2025-04-12,16:40
98,184553,9208,2025-04-12 23:31:14,extra4,2025-04-12,23:31
33,292433,1236,2025-04-12 19:51:14,extra3,2025-04-12,19:51
45,576922,1723,2025-04-12 19:39:14,extra1,2025-04-12,19:39
67,970263,3322,2025-04-13 07:10:14,extra5,2025-04-13,07:10
19,963703,3119,2025-04-13 00:39:14,extra2,2025-04-13,00:39
41,798423,5716,2025-04-12 17:58:14,extra7,2025-04-12,17:58
59,636184,7095,2025-04-13 06:57:14,extra10,2025-04-13,06:57
14,422207,7231,2025-04-13 03:08:14,extra3,2025-04-13,03:08
38,852686,4238,2025-04-13 00:04:14,extra9,2025-04-13,00:04
85,365271,3876,2025-04-12 14:59:14,extra3,2025-04-12,14:59
38,347990,1262,2025-04-13 02:17:14,extra10,2025-04-13,02:17
62,998622,7746,2025-04-12 22:10:14,extra1,2025-04-12,22:10
43,772823,4539,2025-04-13 04:03:14,extra1,2025-04-13,04:03
69,501494,2846,2025-04-12 17:21:14,extra2,2025-04-12,17:21
67,868686,9254,2025-04-13 13:15:14,extra4,2025-04-13,13:15
81,340535,1448,2025-04-13 11:45:14,extra8,2025-04-13,11:45
51,662605,1567,2025-04-13 13:34:14,extra6,2025-04-13,13:34
62,164345,8855,2025-04-13 12:10:14,extra5,2025-04-13,12:10
57,175818,3137,2025-04-13 00:29:14,extra4,2025-04-13,00:29
92,630719,7780,2025-04-13 10:07:14,extra8,2025-04-13,10:07
67,813692,8868,2025-04-13 12:34:14,extra9,2025-04-13,12:34
41,803748,1146,2025-04-13 01:25:14,extra3,2025-04-13,01:25
15,365719,6571,2025-04-13 03:20:14,extra6,2025-04-13,03:20
82,678777,3014,2025-04-13 04:26:14,extra8,2025-04-13,04:26
49,340249,8706,2025-04-12 15:50:14,extra3,2025-04-12,15:50
28,601773,6973,2025-04-12 22:38:14,extra3,2025-04-12,22:38
78,842731,7950,2025-04-13 00:40:14,extra5,2025-04-13,00:40
43,424921,1126,2025-04-12 19:56:14,extra4,2025-04-12,19:56
77,924383,3841,2025-04-13 04:23:14,extra5,2025-04-13,04:23
26,545113,6200,2025-04-13 02:11:14,extra8,2025-04-13,02:11
17,571813,2895,2025-04-13 03:32:14,extra10,2025-04-13,03:32
44,919397,2569,2025-04-12 17:50:14,extra8,2025-04-12,17:50
9,398282,4249,2025-04-12 14:32:14,extra6,2025-04-12,14:32
74,296037,9374,2025-04-12 21:22:14,extra1,2025-04-12,21:22
72,961504,4638,2025-04-13 12:06:14,extra3,2025-04-13,12:06
46,249222,6177,2025-04-13 05:01:14,extra2,2025-04-13,05:01
87,651132,1451,2025-04-13 13:14:14,extra4,2025-04-13,13:14
99,992683,6663,2025-04-12 19:16:14,extra9,2025-04-12,19:16
86,667775,2964,2025-04-13 07:57:14,extra9,2025-04-13,07:57
62,458662,1471,2025-04-12 15:44:14,extra6,2025-04-12,15:44
45,911400,2136,2025-04-12 16:11:14,extra5,2025-04-12,16:11
55,841195,2194,2025-04-13 13:36:14,extra9,2025-04-13,13:36
69,124071,4746,2025-04-12 19:12:14,extra2,2025-04-12,19:12
70,916046,1614,2025-04-13 00:49:14,extra1,2025-04-13,00:49
89,517162,5839,2025-04-12 21:17:14,extra5,2025-04-12,21:17
41,325823,1328,2025-04-12 14:55:14,extra10,2025-04-12,14:55
64,251492,9746,2025-04-13 00:23:14,extra1,2025-04-13,00:23
90,178880,6287,2025-04-13 04:13:14,extra7,2025-04-13,04:13
54,168611,6348,2025-04-13 10:19:14,extra6,2025-04-13,10:19
7,343990,2833,2025-04-13 07:36:14,extra7,2025-04-13,07:36
51,129058,7413,2025-04-13 12:28:14,extra4,2025-04-13,12:28
16,684309,4123,2025-04-13 04:24:14,extra8,2025-04-13,04:24
23,434835,2246,2025-04-13 09:42:14,extra3,2025-04-13,09:42
15,397210,8317,2025-04-12 22:37:14,extra1,2025-04-12,22:37
44,622536,8485,2025-04-13 04:37:14,extra2,2025-04-13,04:37
63,120488,5230,2025-04-13 07:28:14,extra3,2025-04-13,07:28
35,169073,7752,2025-04-13 03:32:14,extra9,2025-04-13,03:32
91,348304,2702,2025-04-12 20:13:14,extra9,2025-04-12,20:13
55,437352,2502,2025-04-12 14:47:14,extra9,2025-04-12,14:47
54,569733,9289,2025-04-13 06:59:14,extra2,2025-04-13,06:59
18,857390,5038,2025-04-13 01:19:14,extra4,2025-04-13,01:19
80,431715,7022,2025-04-13 09:57:14,extra7,2025-04-13,09:57
46,501161,4034,2025-04-13 07:45:14,extra8,2025-04-13,07:45
26,631689,9309,2025-04-13 08:39:14,extra6,2025-04-13,08:39
69,345131,8568,2025-04-13 03:45:14,extra7,2025-04-13,03:45
63,801522,3166,2025-04-13 02:20:14,extra9,2025-04-13,02:20
96,431541,1794,2025-04-12 21:39:14,extra5,2025-04-12,21:39
36,348775,2014,2025-04-12 14:32:14,extra10,2025-04-12,14:32
13,475415,7200,2025-04-13 09:34:14,extra5,2025-04-13,09:34
99,590942,7311,2025-04-13 11:50:14,extra8,2025-04-13,11:50
76,803977,6870,2025-04-13 02:36:14,extra1,2025-04-13,02:36
80,109630,8803,2025-04-13 07:50:14,extra10,2025-04-13,07:50
7,207491,6089,2025-04-13 01:07:14,extra2,2025-04-13,01:07
12,666223,8861,2025-04-12 14:04:14,extra9,2025-04-12,14:04
38,389335,5234,2025-04-12 15:26:14,extra1,2025-04-12,15:26
18,203248,1540,2025-04-12 23:22:14,extra8,2025-04-12,23:22
15,651734,7799,2025-04-12 22:19:14,extra5,2025-04-12,22:19
67,696232,7675,2025-04-13 04:08:14,extra9,2025-04-13,04:08
83,372955,9994,2025-04-12 20:33:14,extra7,2025-04-12,20:33
93,458432,5370,2025-04-13 09:49:14,extra3,2025-04-13,09:49
23,926193,6745,2025-04-13 12:57:14,extra2,2025-04-13,12:57
87,360587,2223,2025-04-13 02:45:14,extra9,2025-04-13,02:45
62,594396,5363,2025-04-12 18:24:14,extra10,2025-04-12,18:24
46,951157,7208,2025-04-13 02:45:14,extra1,2025-04-13,02:45
36,395311,4749,2025-04-13 02:51:14,extra9,2025-04-13,02:51
54,479430,7637,2025-04-13 09:34:14,extra3,2025-04-13,09:34
38,373173,3944,2025-04-12 22:25:14,extra5,2025-04-12,22:25
26,259358,9690,2025-04-13 00:05:14,extra10,2025-04-13,00:05
76,461912,7666,2025-04-12 19:12:14,extra7,2025-04-12,19:12
10,363250,3842,2025-04-12 14:14:14,extra9,2025-04-12,14:14
62,540222,3608,2025-04-12 19:40:14,extra6,2025-04-12,19:40
13,687315,9896,2025-04-12 22:11:14,extra7,2025-04-12,22:11
36,921102,1284,2025-04-13 04:01:14,extra1,2025-04-13,04:01
7,395705,9969,2025-04-13 00:08:14,extra3,2025-04-13,00:08
2,401211,2793,2025-04-12 16:53:14,extra8,2025-04-12,16:53
22,208107,6254,2025-04-13 07:17:14,extra3,2025-04-13,07:17
98,507226,2528,2025-04-13 04:47:14,extra5,2025-04-13,04:47
58,358119,5615,2025-04-13 03:51:14,extra9,2025-04-13,03:51
22,556914,6846,2025-04-12 15:46:14,extra10,2025-04-12,15:46
60,529393,9421,2025-04-12 14:23:14,extra9,2025-04-12,14:23
40,799017,7172,2025-04-12 13:57:14,extra9,2025-04-12,13:57
45,753114,9769,2025-04-12 22:53:14,extra7,2025-04-12,22:53
100,675295,1720,2025-04-12 23:15:14,extra2,2025-04-12,23:15
38,329083,2861,2025-04-13 05:11:14,extra5,2025-04-13,05:11
2,895580,4412,2025-04-12 18:36:14,extra5,2025-04-12,18:36
85,505095,4478,2025-04-13 01:21:14,extra5,2025-04-13,01:21
54,310697,5768,2025-04-13 04:39:14,extra5,2025-04-13,04:39
44,468115,6530,2025-04-12 14:18:14,extra6,2025-04-12,14:18
32,654059,7633,2025-04-13 03:52:14,extra6,2025-04-13,03:52
11,527906,9249,2025-04-13 03:21:14,extra7,2025-04-13,03:21
53,106468,7993,2025-04-12 21:28:14,extra6,2025-04-12,21:28
86,762180,7121,2025-04-13 10:58:14,extra4,2025-04-13,10:58
64,276761,5858,2025-04-12 22:37:14,extra10,2025-04-12,22:37
53,640189,2586,2025-04-13 13:36:14,extra4,2025-04-13,13:36
71,766599,5607,2025-04-13 08:06:14,extra1,2025-04-13,08:06
74,752241,5382,2025-04-12 14:06:14,extra1,2025-04-12,14:06
50,402256,7831,2025-04-13 07:09:14,extra10,2025-04-13,07:09
89,198734,7715,2025-04-13 13:23:14,extra2,2025-04-13,13:23
87,789068,6657,2025-04-13 05:59:14,extra5,2025-04-13,05:59
66,596471,4826,2025-04-12 19:47:14,extra10,2025-04-12,19:47
96,622331,1249,2025-04-13 05:34:14,extra2,2025-04-13,05:34
59,229119,7816,2025-04-13 10:40:14,extra2,2025-04-13,10:40
36,709064,6787,2025-04-13 03:07:14,extra8,2025-04-13,03:07
36,402811,6367,2025-04-12 19:18:14,extra8,2025-04-12,19:18
91,872474,9638,2025-04-13 08:11:14,extra1,2025-04-13,08:11
21,235083,1811,2025-04-13 01:26:14,extra9,2025-04-13,01:26
94,950596,4570,2025-04-12 21:07:14,extra6,2025-04-12,21:07
43,637045,7804,2025-04-12 17:41:14,extra1,2025-04-12,17:41
37,509866,6679,2025-04-13 05:47:14,extra6,2025-04-13,05:47
12,133968,6314,2025-04-13 11:33:14,extra6,2025-04-13,11:33
58,108692,3047,2025-04-12 23:43:14,extra5,2025-04-12,23:43
3,109084,9868,2025-04-13 05:12:14,extra9,2025-04-13,05:12
96,875968,9198,2025-04-13 08:58:14,extra4,2025-04-13,08:58
20,330330,1513,2025-04-12 23:32:14,extra10,2025-04-12,23:32
62,517843,9874,2025-04-13 00:39:14,extra6,2025-04-13,00:39
74,702004,3125,2025-04-13 04:16:14,extra2,2025-04-13,04:16
29,997242,4105,2025-04-13 10:55:14,extra6,2025-04-13,10:55
50,460303,7949,2025-04-12 16:36:14,extra10,2025-04-12,16:36
41,143634,7858,2025-04-12 19:38:14,extra1,2025-04-12,19:38
43,284515,6525,2025-04-12 20:03:14,extra7,2025-04-12,20:03
96,722792,6699,2025-04-12 17:48:14,extra1,2025-04-12,17:48
53,340096,2409,2025-04-12 16:48:14,extra1,2025-04-12,16:48
40,480823,6255,2025-04-12 19:03:14,extra9,2025-04-12,19:03
89,962019,9681,2025-04-12 18:18:14,extra7,2025-04-12,18:18
68,427089,5721,2025-04-12 18:06:14,extra6,2025-04-12,18:06
22,250826,6422,2025-04-12 23:30:14,extra1,2025-04-12,23:30
60,679962,1498,2025-04-13 12:33:14,extra10,2025-04-13,12:33
81,131043,6296,2025-04-13 02:15:14,extra8,2025-04-13,02:15
29,782584,8499,2025-04-13 08:40:14,extra2,2025-04-13,08:40
42,111870,8069,2025-04-13 08:54:14,extra5,2025-04-13,08:54
97,349209,3535,2025-04-13 01:41:14,extra9,2025-04-13,01:41
38,473314,4952,2025-04-13 00:05:14,extra9,2025-04-13,00:05
46,546569,1114,2025-04-12 18:23:14,extra8,2025-04-12,18:23
50,266590,4123,2025-04-13 06:35:14,extra4,2025-04-13,06:35
51,223583,5219,2025-04-12 15:51:14,extra7,2025-04-12,15:51
35,682427,3226,2025-04-13 11:41:14,extra10,2025-04-13,11:41
26,338223,5035,2025-04-13 02:43:14,extra5,2025-04-13,02:43
39,473826,9769,2025-04-13 08:21:14,extra8,2025-04-13,08:21
26,785587,2770,2025-04-13 07:31:14,extra5,2025-04-13,07:31
75,207891,8563,2025-04-13 07:25:14,extra7,2025-04-13,07:25
63,129744,4260,2025-04-13 08:43:14,extra9,2025-04-13,08:43
74,529386,1456,2025-04-13 02:47:14,extra8,2025-04-13,02:47
10,484197,6870,2025-04-12 16:17:14,extra9,2025-04-12,16:17
77,651832,9596,2025-04-13 06:12:14,extra8,2025-04-13,06:12
25,753287,5091,2025-04-12 15:25:14,extra8,2025-04-12,15:25
51,256854,1013,2025-04-12 15:00:14,extra4,2025-04-12,15:00
23,912855,8126,2025-04-12 16:20:14,extra8,2025-04-12,16:20
98,299089,7004,2025-04-12 18:10:14,extra6,2025-04-12,18:10
100,810318,3966,2025-04-13 04:36:14,extra2,2025-04-13,04:36
23,523014,5057,2025-04-13 05:53:14,extra3,2025-04-13,05:53
8,385439,4653,2025-04-13 02:26:14,extra3,2025-04-13,02:26
29,883546,5932,2025-04-12 16:37:14,extra3,2025-04-12,16:37
49,560295,3218,2025-04-13 10:08:14,extra6,2025-04-13,10:08
39,329246,3509,2025-04-13 04:09:14,extra3,2025-04-13,04:09
21,298058,6765,2025-04-13 11:07:14,extra6,2025-04-13,11:07
95,555598,3651,2025-04-13 00:37:14,extra9,2025-04-13,00:37
15,793870,2733,2025-04-12 14:35:14,extra10,2025-04-12,14:35
90,918785,4090,2025-04-13 00:23:14,extra4,2025-04-13,00:23
62,908292,5836,2025-04-12 22:25:14,extra10,2025-04-12,22:25
22,393085,1748,2025-04-13 08:45:14,extra9,2025-04-13,08:45
57,222553,8332,2025-04-13 02:02:14,extra7,2025-04-13,02:02
89,899009,9540,2025-04-13 07:57:14,extra9,2025-04-13,07:57
88,896442,8938,2025-04-12 16:51:14,extra2,2025-04-12,16:51
78,173881,5573,2025-04-12 18:22:14,extra7,2025-04-12,18:22
41,467371,8338,2025-04-12 14:50:14,extra1,2025-04-12,14:50
68,803047,2915,2025-04-13 09:34:14,extra2,2025-04-13,09:34
20,859514,6522,2025-04-13 05:07:14,extra7,2025-04-13,05:07
19,863592,1157,2025-04-13 05:07:14,extra5,2025-04-13,05:07
95,407622,8672,2025-04-13 13:53:14,extra5,2025-04-13,13:53
4,282960,3664,2025-04-12 21:00:14,extra7,2025-04-12,21:00
36,520608,2210,2025-04-12 23:58:14,extra6,2025-04-12,23:58
43,825649,1464,2025-04-13 05:39:14,extra1,2025-04-13,05:39
26,114434,2739,2025-04-12 20:17:14,extra6,2025-04-12,20:17
82,729726,1760,2025-04-12 23:11:14,extra4,2025-04-12,23:11
41,277663,7972,2025-04-13 12:20:14,extra5,2025-04-13,12:20
73,525061,4634,2025-04-12 20:58:14,extra7,2025-04-12,20:58
69,236912,6910,2025-04-13 12:36:14,extra4,2025-04-13,12:36
10,438811,8300,2025-04-13 12:49:14,extra8,2025-04-13,12:49
85,834484,9104,2025-04-13 07:50:14,extra1,2025-04-13,07:50
34,365564,3885,2025-04-13 04:39:14,extra8,2025-04-13,04:39
60,294940,6466,2025-04-13 04:23:14,extra1,2025-04-13,04:23
96,963750,1085,2025-04-13 02:54:14,extra10,2025-04-13,02:54
56,455138,8055,2025-04-13 12:04:14,extra5,2025-04-13,12:04
88,512656,1386,2025-04-13 12:20:14,extra4,2025-04-13,12:20
12,900439,5871,2025-04-13 13:38:14,extra8,2025-04-13,13:38
17,460443,8351,2025-04-13 12:29:14,extra1,2025-04-13,12:29
92,173911,5562,2025-04-12 19:09:14,extra4,2025-04-12,19:09
27,484673,9568,2025-04-12 20:02:14,extra10,2025-04-12,20:02
35,102569,9402,2025-04-12 17:38:14,extra8,2025-04-12,17:38
99,356312,4729,2025-04-13 03:22:14,extra2,2025-04-13,03:22
11,642559,9174,2025-04-13 09:09:14,extra8,2025-04-13,09:09
51,630907,5630,2025-04-13 13:34:14,extra4,2025-04-13,13:34
77,984356,7241,2025-04-12 19:03:14,extra6,2025-04-12,19:03
80,259716,7866,2025-04-12 17:35:14,extra6,2025-04-12,17:35
76,505305,8610,2025-04-12 23:44:14,extra9,2025-04-12,23:44
65,127897,1932,2025-04-13 13:54:14,extra2,2025-04-13,13:54
14,158072,9544,2025-04-13 08:16:14,extra9,2025-04-13,08:16
53,465319,7224,2025-04-12 20:27:14,extra3,2025-04-12,20:27
34,770080,7710,2025-04-12 16:49:14,extra1,2025-04-12,16:49
80,488350,9795,2025-04-13 03:12:14,extra5,2025-04-13,03:12
13,102049,6810,2025-04-13 07:47:14,extra8,2025-04-13,07:47
3,991907,3961,2025-04-13 05:13:14,extra10,2025-04-13,05:13
22,564763,8708,2025-04-12 23:02:14,extra10,2025-04-12,23:02
36,582317,2559,2025-04-12 22:42:14,extra6,2025-04-12,22:42
75,859684,8137,2025-04-12 16:33:14,extra1,2025-04-12,16:33
84,929694,5063,2025-04-12 23:55:14,extra10,2025-04-12,23:55
4,958200,3945,2025-04-13 07:00:14,extra4,2025-04-13,07:00
90,658145,4021,2025-04-12 22:56:14,extra6,2025-04-12,22:56
86,653851,5115,2025-04-12 16:54:14,extra4,2025-04-12,16:54
46,851660,3205,2025-04-13 12:44:14,extra1,2025-04-13,12:44
4,251874,6119,2025-04-13 09:54:14,extra4,2025-04-13,09:54
57,987575,7901,2025-04-12 23:54:14,extra4,2025-04-12,23:54
81,693104,6565,2025-04-12 22:29:14,extra1,2025-04-12,22:29
47,483720,9879,2025-04-12 20:13:14,extra1,2025-04-12,20:13
55,456392,5144,2025-04-13 01:42:14,extra3,2025-04-13,01:42
77,881558,4618,2025-04-13 02:13:14,extra10,2025-04-13,02:13
50,548181,9780,2025-04-12 22:54:14,extra10,2025-04-12,22:54
96,514258,5790,2025-04-12 19:34:14,extra6,2025-04-12,19:34
92,370203,7938,2025-04-13 06:22:14,extra10,2025-04-13,06:22
3,285865,7063,2025-04-12 16:14:14,extra6,2025-04-12,16:14
99,558381,1336,2025-04-12 16:50:14,extra9,2025-04-12,16:50
26,374147,8174,2025-04-13 12:48:14,extra9,2025-04-13,12:48
27,226655,7134,2025-04-13 13:31:14,extra7,2025-04-13,13:31
86,275083,8211,2025-04-13 13:52:14,extra7,2025-04-13,13:52
96,164022,1988,2025-04-12 15:14:14,extra8,2025-04-12,15:14
38,144704,7264,2025-04-13 03:27:14,extra10,2025-04-13,03:27
23,794001,6445,2025-04-13 08:00:14,extra4,2025-04-13,08:00
72,277310,2608,2025-04-13 11:17:14,extra8,2025-04-13,11:17
56,296751,2524,2025-04-13 08:12:14,extra7,2025-04-13,08:12
75,838401,4892,2025-04-13 02:11:14,extra8,2025-04-13,02:11
30,580162,9938,2025-04-13 04:25:14,extra8,2025-04-13,04:25
42,407539,2571,2025-04-13 11:33:14,extra2,2025-04-13,11:33
14,101365,7243,2025-04-13 06:28:14,extra10,2025-04-13,06:28
12,970821,4263,2025-04-13 05:41:14,extra5,2025-04-13,05:41
44,909698,2192,2025-04-13 03:59:14,extra6,2025-04-13,03:59
75,594365,2106,2025-04-12 20:09:14,extra5,2025-04-12,20:09
95,713132,8968,2025-04-12 23:27:14,extra1,2025-04-12,23:27
90,880241,4943,2025-04-13 07:09:14,extra5,2025-04-13,07:09
39,798107,8882,2025-04-12 18:16:14,extra6,2025-04-12,18:16
43,141584,7182,2025-04-12 21:15:14,extra1,2025-04-12,21:15
76,758357,3698,2025-04-13 12:32:14,extra6,2025-04-13,12:32
86,966439,1765,2025-04-12 17:05:14,extra9,2025-04-12,17:05
89,340874,1788,2025-04-13 04:13:14,extra9,2025-04-13,04:13
33,490457,5010,2025-04-13 04:32:14,extra4,2025-04-13,04:32
4,622263,8622,2025-04-13 01:34:14,extra1,2025-04-13,01:34
51,720177,6782,2025-04-12 21:39:14,extra8,2025-04-12,21:39
44,171347,1056,2025-04-13 11:29:14,extra9,2025-04-13,11:29
40,577062,2032,2025-04-12 14:00:14,extra10,2025-04-12,14:00
99,350233,9243,2025-04-13 03:28:14,extra2,2025-04-13,03:28
92,319058,1684,2025-04-13 01:17:14,extra2,2025-04-13,01:17
55,587235,4871,2025-04-13 03:16:14,extra1,2025-04-13,03:16
100,775314,2971,2025-04-12 19:23:14,extra3,2025-04-12,19:23
61,846830,5207,2025-04-13 09:12:14,extra3,2025-04-13,09:12
81,672788,5367,2025-04-13 01:31:14,extra7,2025-04-13,01:31
70,781066,3518,2025-04-12 15:32:14,extra8,2025-04-12,15:32
90,397981,1116,2025-04-12 18:00:14,extra5,2025-04-12,18:00
73,920406,7495,2025-04-13 02:55:14,extra9,2025-04-13,02:55
63,373216,5528,2025-04-12 16:02:14,extra7,2025-04-12,16:02
81,649027,9270,2025-04-12 21:52:14,extra7,2025-04-12,21:52
46,446399,3103,2025-04-12 23:36:14,extra1,2025-04-12,23:36
81,900876,9525,2025-04-12 20:50:14,extra1,2025-04-12,20:50
67,115863,6795,2025-04-12 23:51:14,extra6,2025-04-12,23:51
81,982717,5467,2025-04-13 10:16:14,extra1,2025-04-13,10:16
15,858278,2520,2025-04-13 11:39:14,extra9,2025-04-13,11:39
49,449280,1131,2025-04-12 16:40:14,extra2,2025-04-12,16:40
52,289635,1192,2025-04-12 16:52:14,extra8,2025-04-12,16:52
97,857422,4008,2025-04-12 22:13:14,extra8,2025-04-12,22:13
52,894054,8598,2025-04-13 04:36:14,extra10,2025-04-13,04:36
29,721859,7618,2025-04-13 11:47:14,extra9,2025-04-13,11:47
10,852056,3551,2025-04-13 01:54:14,extra4,2025-04-13,01:54
88,752803,6754,2025-04-13 10:07:14,extra7,2025-04-13,10:07
10,220217,3600,2025-04-13 12:26:14,extra8,2025-04-13,12:26
76,404748,2023,2025-04-12 20:38:14,extra10,2025-04-12,20:38
85,832421,3764,2025-04-13 12:32:14,extra10,2025-04-13,12:32
63,885937,1573,2025-04-13 02:14:14,extra9,2025-04-13,02:14
99,221507,2381,2025-04-12 15:41:14,extra5,2025-04-12,15:41
76,245890,5271,2025-04-13 05:50:14,extra5,2025-04-13,05:50
3,893913,7170,2025-04-12 17:15:14,extra9,2025-04-12,17:15
68,292505,3410,2025-04-12 17:15:14,extra1,2025-04-12,17:15
62,254269,9131,2025-04-13 13:46:14,extra6,2025-04-13,13:46
97,401810,1366,2025-04-13 05:38:14,extra6,2025-04-13,05:38
88,199152,6714,2025-04-12 17:53:14,extra6,2025-04-12,17:53
97,497884,5753,2025-04-12 17:09:14,extra10,2025-04-12,17:09
37,649926,8438,2025-04-13 02:59:14,extra4,2025-04-13,02:59
90,725210,1870,2025-04-13 06:53:14,extra3,2025-04-13,06:53
94,710682,5235,2025-04-13 10:31:14,extra3,2025-04-13,10:31
3,870601,5399,2025-04-12 18:03:14,extra6,2025-04-12,18:03
86,947662,6080,2025-04-13 09:28:14,extra1,2025-04-13,09:28
98,851759,6029,2025-04-12 23:47:14,extra2,2025-04-12,23:47
71,476951,7783,2025-04-12 21:22:14,extra9,2025-04-12,21:22
15,291002,1845,2025-04-12 23:40:14,extra7,2025-04-12,23:40
37,576631,3405,2025-04-13 04:55:14,extra4,2025-04-13,04:55
4,744350,1526,2025-04-13 12:22:14,extra10,2025-04-13,12:22
1,524174,6628,2025-04-12 19:29:14,extra10,2025-04-12,19:29
43,709140,2860,2025-04-12 23:54:14,extra8,2025-04-12,23:54
92,740488,7328,2025-04-12 20:10:14,extra6,2025-04-12,20:10
77,390061,7611,2025-04-12 20:07:14,extra10,2025-04-12,20:07
5,427929,6760,2025-04-13 02:25:14,extra1,2025-04-13,02:25
62,900038,5467,2025-04-12 20:26:14,extra9,2025-04-12,20:26
30,346825,4975,2025-04-13 09:27:14,extra9,2025-04-13,09:27
62,579520,7266,2025-04-12 18:48:14,extra6,2025-04-12,18:48
15,160936,3699,2025-04-12 20:25:14,extra7,2025-04-12,20:25
71,197317,2234,2025-04-12 15:18:14,extra7,2025-04-12,15:18
12,220244,8781,2025-04-12 22:19:14,extra8,2025-04-12,22:19
83,616574,3827,2025-04-13 05:11:14,extra2,2025-04-13,05:11
90,877553,4425,2025-04-13 02:42:14,extra6,2025-04-13,02:42
50,951352,5380,2025-04-13 03:47:14,extra6,2025-04-13,03:47
62,400558,3945,2025-04-12 16:05:14,extra9,2025-04-12,16:05
5,211619,7285,2025-04-13 02:55:14,extra9,2025-04-13,02:55
74,613589,3077,2025-04-12 20:07:14,extra2,2025-04-12,20:07
7,696677,2908,2025-04-12 17:38:14,extra2,2025-04-12,17:38
93,961829,7658,2025-04-12 20:52:14,extra9,2025-04-12,20:52
53,921031,8244,2025-04-13 00:45:14,extra5,2025-04-13,00:45
83,190670,9887,2025-04-12 15:04:14,extra9,2025-04-12,15:04
79,759271,3485,2025-04-12 23:28:14,extra4,2025-04-12,23:28
30,624770,5748,2025-04-12 21:12:14,extra4,2025-04-12,21:12
