260,Item D,Description E,2769,3572,2025-04-13 01:15:01,2025-04-13 01:15:01,1608,20,auction_extra2
261,Item C,Description B,5471,1955,2025-04-13 01:15:01,2025-04-13 01:15:01,5564,5,auction_extra4
262,Item C,Description B,7895,4922,2025-04-13 01:15:01,2025-04-13 01:15:01,5202,5,auction_extra8
263,Item C,Description D,6411,6015,2025-04-13 01:15:01,2025-04-13 01:15:01,1234,5,auction_extra4
264,Item A,Description C,5696,2585,2025-04-13 01:15:01,2025-04-13 01:15:01,1662,20,auction_extra4
265,Item E,Description A,2475,6509,2025-04-13 01:15:01,2025-04-13 01:15:01,7347,5,auction_extra6
266,Item D,Description C,3875,6203,2025-04-13 01:15:01,2025-04-13 01:15:01,4355,10,auction_extra6
267,Item B,Description D,6828,6866,2025-04-13 01:15:01,2025-04-13 01:15:01,8494,25,auction_extra1
268,Item A,Description A,6370,6932,2025-04-13 01:15:01,2025-04-13 01:15:01,2729,5,auction_extra6
269,Item A,Description C,5352,5513,2025-04-13 01:15:01,2025-04-13 01:15:01,6236,5,auction_extra7
270,Item E,Description A,7951,4543,2025-04-13 01:15:01,2025-04-13 01:15:01,4103,20,auction_extra9
271,Item A,Description B,4397,3369,2025-04-13 01:15:01,2025-04-13 01:15:01,5257,20,auction_extra4
272,Item A,Description E,2672,4040,2025-04-13 01:15:01,2025-04-13 01:15:01,9440,20,auction_extra10
273,Item B,Description A,4926,5066,2025-04-13 01:15:01,2025-04-13 01:15:01,1173,20,auction_extra1
274,Item B,Description A,2916,3660,2025-04-13 01:15:01,2025-04-13 01:15:01,3233,10,auction_extra2
275,Item A,Description B,2049,5282,2025-04-13 01:15:01,2025-04-13 01:15:01,5323,15,auction_extra9
276,Item D,Description D,2509,4210,2025-04-13 01:15:01,2025-04-13 01:15:01,3505,5,auction_extra4
277,Item D,Description A,6271,2884,2025-04-13 01:15:01,2025-04-13 01:15:01,6923,20,auction_extra5
278,Item E,Description B,6434,6399,2025-04-13 01:15:01,2025-04-13 01:15:01,9619,10,auction_extra10
279,Item B,Description D,7644,1658,2025-04-13 01:15:01,2025-04-13 01:15:01,7485,25,auction_extra2
280,Item E,Description D,2404,5229,2025-04-13 01:15:01,2025-04-13 01:15:01,1474,15,auction_extra4
281,Item E,Description B,5604,3970,2025-04-13 01:15:01,2025-04-13 01:15:01,6480,20,auction_extra10
282,Item E,Description E,7566,2140,2025-04-13 01:15:01,2025-04-13 01:15:01,8873,15,auction_extra1
283,Item B,Description E,5213,6904,2025-04-13 01:15:01,2025-04-13 01:15:01,6689,10,auction_extra3
284,Item A,Description A,6098,2383,2025-04-13 01:15:01,2025-04-13 01:15:01,8117,25,auction_extra3
285,Item A,Description B,6723,6673,2025-04-13 01:15:01,2025-04-13 01:15:01,2299,20,auction_extra3
286,Item D,Description E,4730,5908,2025-04-13 01:15:01,2025-04-13 01:15:01,4894,10,auction_extra7
287,Item E,Description B,5012,3696,2025-04-13 01:15:01,2025-04-13 01:15:01,9711,5,auction_extra1
288,Item D,Description B,3281,4070,2025-04-13 01:15:01,2025-04-13 01:15:01,1547,15,auction_extra1
289,Item C,Description B,3532,2403,2025-04-13 01:15:01,2025-04-13 01:15:01,2057,15,auction_extra3
290,Item C,Description E,4091,2032,2025-04-13 01:15:01,2025-04-13 01:15:01,6186,10,auction_extra9
291,Item C,Description C,3394,4053,2025-04-13 01:15:01,2025-04-13 01:15:01,7200,20,auction_extra7
292,Item A,Description E,2855,4834,2025-04-13 01:15:01,2025-04-13 01:15:01,4555,5,auction_extra2
293,Item E,Description A,2968,2479,2025-04-13 01:15:01,2025-04-13 01:15:01,3591,25,auction_extra3
294,Item D,Description B,3223,2540,2025-04-13 01:15:01,2025-04-13 01:15:01,8261,20,auction_extra2
295,Item E,Description C,6117,3129,2025-04-13 01:15:01,2025-04-13 01:15:01,9677,15,auction_extra6
296,Item D,Description B,3734,5837,2025-04-13 01:15:01,2025-04-13 01:15:01,9986,5,auction_extra6
297,Item E,Description B,7576,6799,2025-04-13 01:15:01,2025-04-13 01:15:01,7460,25,auction_extra1
298,Item B,Description E,3520,5521,2025-04-13 01:15:01,2025-04-13 01:15:01,5659,10,auction_extra6
299,Item B,Description B,3287,2203,2025-04-13 01:15:01,2025-04-13 01:15:01,2319,5,auction_extra5
300,Item B,Description C,4796,5430,2025-04-13 01:15:01,2025-04-13 01:15:01,8353,15,auction_extra2
301,Item E,Description B,5453,4044,2025-04-13 01:15:01,2025-04-13 01:15:01,9902,20,auction_extra9
302,Item D,Description E,2921,2457,2025-04-13 01:15:01,2025-04-13 01:15:01,7470,25,auction_extra4
303,Item A,Description E,6591,3734,2025-04-13 01:15:01,2025-04-13 01:15:01,2065,5,auction_extra1
304,Item C,Description D,6392,4561,2025-04-13 01:15:01,2025-04-13 01:15:01,8271,15,auction_extra5
305,Item D,Description E,2593,3675,2025-04-13 01:15:01,2025-04-13 01:15:01,5255,5,auction_extra1
306,Item B,Description D,2182,5996,2025-04-13 01:15:01,2025-04-13 01:15:01,6131,5,auction_extra2
307,Item B,Description C,6048,1816,2025-04-13 01:15:01,2025-04-13 01:15:01,8618,25,auction_extra3
308,Item E,Description D,2119,4031,2025-04-13 01:15:01,2025-04-13 01:15:01,1568,20,auction_extra3
309,Item C,Description B,4360,4455,2025-04-13 01:15:01,2025-04-13 01:15:01,9505,15,auction_extra3
310,Item E,Description B,3905,6829,2025-04-13 01:15:01,2025-04-13 01:15:01,3466,15,auction_extra4
311,Item B,Description C,5456,5446,2025-04-13 01:15:01,2025-04-13 01:15:01,5227,5,auction_extra6
312,Item C,Description D,2194,3298,2025-04-13 01:15:01,2025-04-13 01:15:01,6226,5,auction_extra6
313,Item A,Description D,4452,6465,2025-04-13 01:15:01,2025-04-13 01:15:01,4692,20,auction_extra2
314,Item C,Description C,3360,3478,2025-04-13 01:15:01,2025-04-13 01:15:01,4313,5,auction_extra2
315,Item B,Description A,5779,5109,2025-04-13 01:15:01,2025-04-13 01:15:01,7188,10,auction_extra2
316,Item D,Description A,5750,6577,2025-04-13 01:15:01,2025-04-13 01:15:01,8576,15,auction_extra3
317,Item E,Description B,4950,3510,2025-04-13 01:15:01,2025-04-13 01:15:01,2574,25,auction_extra5
318,Item B,Description A,7793,3727,2025-04-13 01:15:01,2025-04-13 01:15:01,6343,5,auction_extra3
319,Item D,Description C,3924,3547,2025-04-13 01:15:01,2025-04-13 01:15:01,1381,15,auction_extra1
320,Item C,Description B,2211,4100,2025-04-13 01:15:01,2025-04-13 01:15:01,4003,5,auction_extra9
321,Item B,Description C,7968,2403,2025-04-13 01:15:01,2025-04-13 01:15:01,6591,15,auction_extra7
322,Item A,Description A,5412,3710,2025-04-13 01:15:01,2025-04-13 01:15:01,3165,15,auction_extra3
323,Item A,Description B,2391,4958,2025-04-13 01:15:01,2025-04-13 01:15:01,9998,10,auction_extra5
324,Item D,Description D,2100,6911,2025-04-13 01:15:01,2025-04-13 01:15:01,7431,20,auction_extra6
325,Item C,Description E,5308,5413,2025-04-13 01:15:01,2025-04-13 01:15:01,1716,15,auction_extra8
326,Item D,Description B,7695,2517,2025-04-13 01:15:01,2025-04-13 01:15:01,2623,5,auction_extra5
327,Item D,Description A,6974,5788,2025-04-13 01:15:01,2025-04-13 01:15:01,5601,10,auction_extra3
328,Item E,Description B,4084,3917,2025-04-13 01:15:01,2025-04-13 01:15:01,9828,25,auction_extra7
329,Item A,Description A,4571,5747,2025-04-13 01:15:01,2025-04-13 01:15:01,4091,25,auction_extra6
330,Item D,Description C,4166,4384,2025-04-13 01:15:01,2025-04-13 01:15:01,4160,15,auction_extra7
331,Item E,Description D,7714,2503,2025-04-13 01:15:01,2025-04-13 01:15:01,4095,5,auction_extra4
332,Item B,Description A,6745,5854,2025-04-13 01:15:01,2025-04-13 01:15:01,3644,20,auction_extra2
333,Item B,Description D,3116,6828,2025-04-13 01:15:01,2025-04-13 01:15:01,2057,5,auction_extra4
334,Item B,Description C,4329,2648,2025-04-13 01:15:01,2025-04-13 01:15:01,5302,25,auction_extra7
335,Item E,Description B,2630,6279,2025-04-13 01:15:01,2025-04-13 01:15:01,9056,5,auction_extra1
336,Item E,Description B,2075,5215,2025-04-13 01:15:01,2025-04-13 01:15:01,9613,10,auction_extra1
337,Item B,Description D,2586,6788,2025-04-13 01:15:01,2025-04-13 01:15:01,8965,5,auction_extra10
338,Item B,Description C,2833,6800,2025-04-13 01:15:01,2025-04-13 01:15:01,6998,20,auction_extra3
339,Item E,Description C,2743,3608,2025-04-13 01:15:01,2025-04-13 01:15:01,3768,25,auction_extra4
340,Item C,Description D,3117,6462,2025-04-13 01:15:01,2025-04-13 01:15:01,1193,20,auction_extra8
341,Item A,Description D,2473,1853,2025-04-13 01:15:01,2025-04-13 01:15:01,5167,5,auction_extra8
342,Item C,Description A,3689,4709,2025-04-13 01:15:01,2025-04-13 01:15:01,3825,10,auction_extra9
343,Item E,Description D,2067,5471,2025-04-13 01:15:01,2025-04-13 01:15:01,4458,10,auction_extra1
344,Item C,Description A,2366,5251,2025-04-13 01:15:01,2025-04-13 01:15:01,1217,5,auction_extra1
345,Item B,Description D,7296,5478,2025-04-13 01:15:01,2025-04-13 01:15:01,8775,15,auction_extra1
346,Item B,Description B,2517,5099,2025-04-13 01:15:01,2025-04-13 01:15:01,9299,15,auction_extra3
347,Item E,Description C,6646,4615,2025-04-13 01:15:01,2025-04-13 01:15:01,6300,15,auction_extra7
348,Item D,Description B,5764,2489,2025-04-13 01:15:01,2025-04-13 01:15:01,4901,10,auction_extra1
349,Item C,Description E,6138,1965,2025-04-13 01:15:01,2025-04-13 01:15:01,2078,15,auction_extra5
350,Item E,Description D,2153,2161,2025-04-13 01:15:01,2025-04-13 01:15:01,3550,10,auction_extra10
351,Item B,Description A,5234,1609,2025-04-13 01:15:01,2025-04-13 01:15:01,1848,25,auction_extra2
352,Item E,Description B,2653,5162,2025-04-13 01:15:01,2025-04-13 01:15:01,6812,15,auction_extra8
353,Item B,Description E,7681,2623,2025-04-13 01:15:01,2025-04-13 01:15:01,5579,20,auction_extra7
354,Item D,Description D,5960,5561,2025-04-13 01:15:01,2025-04-13 01:15:01,8069,5,auction_extra4
355,Item C,Description E,4184,1575,2025-04-13 01:15:01,2025-04-13 01:15:01,4062,25,auction_extra1
356,Item A,Description B,5437,3876,2025-04-13 01:15:01,2025-04-13 01:15:01,7680,5,auction_extra6
357,Item C,Description B,6497,4121,2025-04-13 01:15:01,2025-04-13 01:15:01,6047,20,auction_extra9
358,Item A,Description C,4895,5932,2025-04-13 01:15:01,2025-04-13 01:15:01,4931,15,auction_extra3
359,Item B,Description B,6689,2279,2025-04-13 01:15:01,2025-04-13 01:15:01,5196,25,auction_extra7
360,Item D,Description B,5150,1669,2025-04-13 01:15:01,2025-04-13 01:15:01,4612,15,auction_extra5
361,Item A,Description C,6771,3234,2025-04-13 01:15:01,2025-04-13 01:15:01,5425,20,auction_extra1
362,Item C,Description D,5986,6654,2025-04-13 01:15:01,2025-04-13 01:15:01,2840,5,auction_extra2
363,Item B,Description E,3312,4667,2025-04-13 01:15:01,2025-04-13 01:15:01,7486,15,auction_extra7
364,Item D,Description E,4081,6619,2025-04-13 01:15:01,2025-04-13 01:15:01,8738,5,auction_extra3
365,Item B,Description A,7737,6238,2025-04-13 01:15:01,2025-04-13 01:15:01,9650,5,auction_extra2
366,Item E,Description A,3070,2309,2025-04-13 01:15:01,2025-04-13 01:15:01,4675,20,auction_extra9
367,Item D,Description E,7073,6080,2025-04-13 01:15:01,2025-04-13 01:15:01,6250,25,auction_extra10
368,Item C,Description C,3881,6144,2025-04-13 01:15:01,2025-04-13 01:15:01,4918,5,auction_extra7
369,Item A,Description B,6764,5297,2025-04-13 01:15:01,2025-04-13 01:15:01,7646,25,auction_extra10
370,Item D,Description A,2444,4381,2025-04-13 01:15:01,2025-04-13 01:15:01,7073,5,auction_extra7
371,Item D,Description C,7940,5073,2025-04-13 01:15:01,2025-04-13 01:15:01,2598,15,auction_extra5
372,Item A,Description B,3304,2976,2025-04-13 01:15:01,2025-04-13 01:15:01,9614,15,auction_extra1
373,Item A,Description A,4410,4083,2025-04-13 01:15:01,2025-04-13 01:15:01,3081,5,auction_extra7
374,Item C,Description E,2949,5049,2025-04-13 01:15:01,2025-04-13 01:15:01,9748,25,auction_extra7
375,Item A,Description B,6845,3987,2025-04-13 01:15:01,2025-04-13 01:15:01,6057,15,auction_extra1
376,Item A,Description B,3393,3790,2025-04-13 01:15:01,2025-04-13 01:15:01,9504,10,auction_extra6
377,Item B,Description B,7433,1779,2025-04-13 01:15:01,2025-04-13 01:15:01,3362,10,auction_extra6
378,Item E,Description C,6138,5971,2025-04-13 01:15:01,2025-04-13 01:15:01,6399,15,auction_extra7
379,Item B,Description D,2666,4244,2025-04-13 01:15:01,2025-04-13 01:15:01,5993,20,auction_extra5
380,Item C,Description E,2707,5763,2025-04-13 01:15:01,2025-04-13 01:15:01,8102,15,auction_extra6
381,Item C,Description E,6712,2164,2025-04-13 01:15:01,2025-04-13 01:15:01,5231,25,auction_extra7
382,Item D,Description C,7318,4503,2025-04-13 01:15:01,2025-04-13 01:15:01,3929,10,auction_extra1
383,Item C,Description D,3661,4195,2025-04-13 01:15:01,2025-04-13 01:15:01,1108,20,auction_extra3
384,Item B,Description C,6053,6320,2025-04-13 01:15:01,2025-04-13 01:15:01,5154,20,auction_extra9
385,Item C,Description A,7500,4412,2025-04-13 01:15:01,2025-04-13 01:15:01,7600,5,auction_extra6
386,Item E,Description C,6749,4626,2025-04-13 01:15:01,2025-04-13 01:15:01,8311,5,auction_extra6
387,Item B,Description C,4252,2850,2025-04-13 01:15:01,2025-04-13 01:15:01,1060,10,auction_extra2
388,Item D,Description B,5954,3307,2025-04-13 01:15:01,2025-04-13 01:15:01,2639,25,auction_extra2
389,Item B,Description D,4296,5637,2025-04-13 01:15:01,2025-04-13 01:15:01,4724,5,auction_extra9
390,Item B,Description E,3627,3264,2025-04-13 01:15:01,2025-04-13 01:15:01,8778,10,auction_extra6
391,Item A,Description C,6920,3797,2025-04-13 01:15:01,2025-04-13 01:15:01,2757,5,auction_extra7
392,Item B,Description C,6603,4284,2025-04-13 01:15:01,2025-04-13 01:15:01,5764,10,auction_extra2
393,Item E,Description B,2326,4758,2025-04-13 01:15:01,2025-04-13 01:15:01,5969,5,auction_extra2
394,Item A,Description D,5680,3313,2025-04-13 01:15:01,2025-04-13 01:15:01,4335,10,auction_extra10
395,Item A,Description A,4509,3641,2025-04-13 01:15:01,2025-04-13 01:15:01,3221,5,auction_extra5
396,Item D,Description E,5510,4929,2025-04-13 01:15:01,2025-04-13 01:15:01,4341,5,auction_extra7
397,Item B,Description E,5570,1726,2025-04-13 01:15:01,2025-04-13 01:15:01,3825,10,auction_extra3
398,Item B,Description A,3157,3471,2025-04-13 01:15:01,2025-04-13 01:15:01,2827,15,auction_extra3
399,Item C,Description D,2756,5499,2025-04-13 01:15:01,2025-04-13 01:15:01,3582,5,auction_extra4
400,Item E,Description E,4510,3206,2025-04-13 01:15:01,2025-04-13 01:15:01,1076,25,auction_extra1
401,Item C,Description C,5889,5138,2025-04-13 01:15:01,2025-04-13 01:15:01,1057,20,auction_extra3
402,Item C,Description E,5778,4040,2025-04-13 01:15:01,2025-04-13 01:15:01,5714,10,auction_extra2
403,Item C,Description C,3729,4437,2025-04-13 01:15:01,2025-04-13 01:15:01,8018,10,auction_extra3
404,Item B,Description E,7367,3119,2025-04-13 01:15:01,2025-04-13 01:15:01,1167,25,auction_extra5
405,Item C,Description C,2588,6800,2025-04-13 01:15:01,2025-04-13 01:15:01,6903,15,auction_extra6
406,Item A,Description D,4315,4264,2025-04-13 01:15:01,2025-04-13 01:15:01,8706,5,auction_extra2
407,Item C,Description A,2423,3243,2025-04-13 01:15:01,2025-04-13 01:15:01,2895,5,auction_extra9
408,Item C,Description C,7937,2880,2025-04-13 01:15:01,2025-04-13 01:15:01,6369,10,auction_extra7
409,Item C,Description B,5101,4208,2025-04-13 01:15:01,2025-04-13 01:15:01,1492,25,auction_extra2
410,Item A,Description C,6955,5911,2025-04-13 01:15:01,2025-04-13 01:15:01,6035,20,auction_extra5
411,Item C,Description E,5576,1861,2025-04-13 01:15:01,2025-04-13 01:15:01,9824,15,auction_extra10
412,Item D,Description D,3978,3715,2025-04-13 01:15:01,2025-04-13 01:15:01,6240,5,auction_extra4
413,Item A,Description C,5165,3467,2025-04-13 01:15:01,2025-04-13 01:15:01,7996,10,auction_extra5
414,Item E,Description D,7307,4558,2025-04-13 01:15:01,2025-04-13 01:15:01,8055,5,auction_extra2
415,Item D,Description D,6690,2922,2025-04-13 01:15:01,2025-04-13 01:15:01,3231,20,auction_extra7
416,Item A,Description B,6897,2112,2025-04-13 01:15:01,2025-04-13 01:15:01,9877,15,auction_extra9
417,Item E,Description E,3101,6680,2025-04-13 01:15:01,2025-04-13 01:15:01,7944,20,auction_extra10
418,Item D,Description D,5288,2952,2025-04-13 01:15:01,2025-04-13 01:15:01,6915,15,auction_extra9
419,Item A,Description A,3740,1654,2025-04-13 01:15:01,2025-04-13 01:15:01,1801,10,auction_extra7
420,Item E,Description B,3499,5317,2025-04-13 01:15:01,2025-04-13 01:15:01,8216,10,auction_extra6
421,Item E,Description E,4582,2143,2025-04-13 01:15:01,2025-04-13 01:15:01,2558,15,auction_extra9
422,Item B,Description B,4310,3767,2025-04-13 01:15:01,2025-04-13 01:15:01,1383,25,auction_extra1
423,Item A,Description B,2691,3079,2025-04-13 01:15:01,2025-04-13 01:15:01,9239,20,auction_extra6
424,Item E,Description A,3544,6980,2025-04-13 01:15:01,2025-04-13 01:15:01,5724,20,auction_extra8
425,Item E,Description D,6764,5509,2025-04-13 01:15:01,2025-04-13 01:15:01,3631,20,auction_extra7
426,Item C,Description B,2511,4791,2025-04-13 01:15:01,2025-04-13 01:15:01,3831,15,auction_extra5
427,Item A,Description E,3020,6088,2025-04-13 01:15:01,2025-04-13 01:15:01,3681,10,auction_extra8
428,Item A,Description E,4489,6633,2025-04-13 01:15:01,2025-04-13 01:15:01,8323,20,auction_extra7
429,Item B,Description B,6123,2054,2025-04-13 01:15:01,2025-04-13 01:15:01,4752,10,auction_extra8
430,Item B,Description A,5468,2171,2025-04-13 01:15:01,2025-04-13 01:15:01,8721,5,auction_extra8
431,Item A,Description B,7984,4725,2025-04-13 01:15:01,2025-04-13 01:15:01,4045,5,auction_extra9
432,Item B,Description A,2396,5242,2025-04-13 01:15:01,2025-04-13 01:15:01,3857,20,auction_extra2
433,Item E,Description B,6422,3671,2025-04-13 01:15:01,2025-04-13 01:15:01,5990,20,auction_extra5
434,Item A,Description A,3883,4753,2025-04-13 01:15:01,2025-04-13 01:15:01,3704,25,auction_extra6
435,Item C,Description A,5162,4773,2025-04-13 01:15:01,2025-04-13 01:15:01,3616,5,auction_extra3
436,Item B,Description C,5882,1985,2025-04-13 01:15:01,2025-04-13 01:15:01,8984,10,auction_extra8
437,Item D,Description D,3434,3049,2025-04-13 01:15:01,2025-04-13 01:15:01,9100,20,auction_extra7
438,Item B,Description A,5149,5250,2025-04-13 01:15:01,2025-04-13 01:15:01,9893,25,auction_extra3
439,Item B,Description B,6324,5268,2025-04-13 01:15:01,2025-04-13 01:15:01,3233,25,auction_extra10
440,Item B,Description B,6560,6752,2025-04-13 01:15:01,2025-04-13 01:15:01,4556,5,auction_extra10
441,Item B,Description B,7162,2688,2025-04-13 01:15:01,2025-04-13 01:15:01,9887,20,auction_extra9
442,Item C,Description C,4229,5944,2025-04-13 01:15:01,2025-04-13 01:15:01,3339,15,auction_extra8
443,Item C,Description E,6799,2706,2025-04-13 01:15:01,2025-04-13 01:15:01,7620,10,auction_extra1
444,Item A,Description D,2134,4860,2025-04-13 01:15:01,2025-04-13 01:15:01,7521,5,auction_extra1
445,Item B,Description A,6172,3216,2025-04-13 01:15:01,2025-04-13 01:15:01,9053,20,auction_extra8
446,Item B,Description B,2995,4580,2025-04-13 01:15:01,2025-04-13 01:15:01,6577,10,auction_extra9
447,Item B,Description B,7301,2042,2025-04-13 01:15:01,2025-04-13 01:15:01,1246,25,auction_extra9
448,Item E,Description C,3479,3648,2025-04-13 01:15:01,2025-04-13 01:15:01,3840,5,auction_extra8
449,Item C,Description E,4634,4777,2025-04-13 01:15:01,2025-04-13 01:15:01,6153,5,auction_extra10
450,Item B,Description D,6751,2862,2025-04-13 01:15:01,2025-04-13 01:15:01,6459,20,auction_extra10
451,Item D,Description D,4774,3386,2025-04-13 01:15:01,2025-04-13 01:15:01,8787,20,auction_extra5
452,Item A,Description D,7435,1725,2025-04-13 01:15:01,2025-04-13 01:15:01,5214,5,auction_extra5
453,Item A,Description E,4661,4637,2025-04-13 01:15:01,2025-04-13 01:15:01,7521,25,auction_extra2
454,Item D,Description E,4085,1949,2025-04-13 01:15:01,2025-04-13 01:15:01,2864,5,auction_extra7
455,Item B,Description D,4295,3620,2025-04-13 01:15:01,2025-04-13 01:15:01,2968,5,auction_extra2
456,Item A,Description D,6748,4868,2025-04-13 01:15:01,2025-04-13 01:15:01,9630,20,auction_extra3
457,Item D,Description C,7941,5197,2025-04-13 01:15:01,2025-04-13 01:15:01,6262,20,auction_extra3
458,Item B,Description D,5436,6805,2025-04-13 01:15:01,2025-04-13 01:15:01,3145,10,auction_extra2
459,Item C,Description B,2037,2884,2025-04-13 01:15:01,2025-04-13 01:15:01,3963,20,auction_extra4
460,Item A,Description A,6279,2393,2025-04-13 01:15:01,2025-04-13 01:15:01,3228,20,auction_extra2
461,Item D,Description E,5906,2722,2025-04-13 01:15:01,2025-04-13 01:15:01,8336,20,auction_extra8
462,Item D,Description B,7213,4759,2025-04-13 01:15:01,2025-04-13 01:15:01,8898,20,auction_extra9
463,Item D,Description E,6776,5891,2025-04-13 01:15:01,2025-04-13 01:15:01,5949,10,auction_extra7
464,Item A,Description D,7758,4188,2025-04-13 01:15:01,2025-04-13 01:15:01,7931,25,auction_extra3
465,Item A,Description D,2669,3651,2025-04-13 01:15:01,2025-04-13 01:15:01,7708,10,auction_extra5
466,Item B,Description E,6428,5350,2025-04-13 01:15:01,2025-04-13 01:15:01,5741,10,auction_extra5
467,Item D,Description B,2178,5696,2025-04-13 01:15:01,2025-04-13 01:15:01,2439,20,auction_extra4
468,Item D,Description B,6725,5883,2025-04-13 01:15:01,2025-04-13 01:15:01,7933,5,auction_extra7
469,Item A,Description A,2912,4280,2025-04-13 01:15:01,2025-04-13 01:15:01,5984,20,auction_extra3
470,Item E,Description B,4127,4982,2025-04-13 01:15:01,2025-04-13 01:15:01,8228,15,auction_extra4
471,Item E,Description A,2471,4138,2025-04-13 01:15:01,2025-04-13 01:15:01,8045,5,auction_extra8
472,Item D,Description D,6628,4844,2025-04-13 01:15:01,2025-04-13 01:15:01,5928,25,auction_extra10
473,Item E,Description D,3293,2644,2025-04-13 01:15:01,2025-04-13 01:15:01,6181,5,auction_extra6
474,Item E,Description B,4156,4242,2025-04-13 01:15:01,2025-04-13 01:15:01,3680,20,auction_extra8
475,Item E,Description B,2586,1732,2025-04-13 01:15:01,2025-04-13 01:15:01,5252,15,auction_extra10
476,Item B,Description C,2531,2812,2025-04-13 01:15:01,2025-04-13 01:15:01,9296,20,auction_extra1
477,Item E,Description E,5792,3588,2025-04-13 01:15:01,2025-04-13 01:15:01,1536,5,auction_extra8
478,Item C,Description B,5307,3486,2025-04-13 01:15:01,2025-04-13 01:15:01,3185,15,auction_extra5
479,Item C,Description A,7247,4361,2025-04-13 01:15:01,2025-04-13 01:15:01,2144,5,auction_extra9
480,Item E,Description D,4242,1708,2025-04-13 01:15:01,2025-04-13 01:15:01,9234,10,auction_extra8
481,Item B,Description C,3796,1846,2025-04-13 01:15:01,2025-04-13 01:15:01,2418,5,auction_extra4
482,Item A,Description E,3856,2296,2025-04-13 01:15:01,2025-04-13 01:15:01,6292,5,auction_extra4
483,Item A,Description D,2579,4019,2025-04-13 01:15:01,2025-04-13 01:15:01,5820,15,auction_extra8
484,Item B,Description B,3279,2192,2025-04-13 01:15:01,2025-04-13 01:15:01,6510,5,auction_extra7
485,Item C,Description B,3922,3950,2025-04-13 01:15:01,2025-04-13 01:15:01,2115,15,auction_extra8
486,Item A,Description E,3771,5401,2025-04-13 01:15:01,2025-04-13 01:15:01,7325,15,auction_extra2
487,Item E,Description C,3196,5398,2025-04-13 01:15:01,2025-04-13 01:15:01,9972,15,auction_extra1
488,Item A,Description A,5955,3546,2025-04-13 01:15:01,2025-04-13 01:15:01,5678,5,auction_extra9
489,Item C,Description B,2237,1589,2025-04-13 01:15:01,2025-04-13 01:15:01,4476,20,auction_extra4
490,Item B,Description C,4843,3930,2025-04-13 01:15:01,2025-04-13 01:15:01,2026,10,auction_extra7
491,Item D,Description C,3176,6706,2025-04-13 01:15:01,2025-04-13 01:15:01,8403,15,auction_extra8
492,Item D,Description A,6732,2451,2025-04-13 01:15:01,2025-04-13 01:15:01,6179,20,auction_extra1
493,Item D,Description E,3586,4873,2025-04-13 01:15:01,2025-04-13 01:15:01,9551,10,auction_extra8
494,Item E,Description C,7069,5780,2025-04-13 01:15:01,2025-04-13 01:15:01,7437,10,auction_extra3
495,Item A,Description C,6798,5922,2025-04-13 01:15:01,2025-04-13 01:15:01,1193,5,auction_extra4
496,Item E,Description C,6799,5752,2025-04-13 01:15:01,2025-04-13 01:15:01,4236,15,auction_extra2
497,Item B,Description C,6202,4818,2025-04-13 01:15:01,2025-04-13 01:15:01,2002,15,auction_extra7
498,Item D,Description E,7934,5328,2025-04-13 01:15:01,2025-04-13 01:15:01,2855,10,auction_extra3
499,Item C,Description A,4661,3814,2025-04-13 01:15:01,2025-04-13 01:15:01,7265,15,auction_extra1
500,Item E,Description A,2688,6026,2025-04-13 01:15:01,2025-04-13 01:15:01,4521,15,auction_extra7
501,Item C,Description D,3477,1843,2025-04-13 01:15:01,2025-04-13 01:15:01,4842,20,auction_extra7
502,Item B,Description A,2102,4263,2025-04-13 01:15:01,2025-04-13 01:15:01,3780,5,auction_extra4
503,Item A,Description E,6214,5044,2025-04-13 01:15:01,2025-04-13 01:15:01,3466,15,auction_extra2
504,Item E,Description E,4499,5724,2025-04-13 01:15:01,2025-04-13 01:15:01,1424,20,auction_extra2
505,Item C,Description E,3958,3535,2025-04-13 01:15:01,2025-04-13 01:15:01,7108,5,auction_extra7
506,Item E,Description C,3284,6167,2025-04-13 01:15:01,2025-04-13 01:15:01,8879,25,auction_extra7
507,Item A,Description B,6139,3378,2025-04-13 01:15:01,2025-04-13 01:15:01,6482,20,auction_extra4
508,Item C,Description C,7828,4192,2025-04-13 01:15:01,2025-04-13 01:15:01,5270,20,auction_extra2
509,Item C,Description A,3748,4083,2025-04-13 01:15:01,2025-04-13 01:15:01,3414,15,auction_extra6
510,Item B,Description E,2048,4425,2025-04-13 01:15:01,2025-04-13 01:15:01,5258,25,auction_extra2
511,Item E,Description D,3287,4436,2025-04-13 01:15:01,2025-04-13 01:15:01,8621,25,auction_extra8
512,Item D,Description C,2324,5814,2025-04-13 01:15:01,2025-04-13 01:15:01,9856,25,auction_extra2
513,Item A,Description D,5451,3678,2025-04-13 01:15:01,2025-04-13 01:15:01,7041,5,auction_extra1
514,Item B,Description A,6124,4459,2025-04-13 01:15:01,2025-04-13 01:15:01,1979,20,auction_extra1
515,Item C,Description C,6335,5094,2025-04-13 01:15:01,2025-04-13 01:15:01,4962,20,auction_extra1
516,Item A,Description C,7741,4356,2025-04-13 01:15:01,2025-04-13 01:15:01,9281,20,auction_extra7
517,Item A,Description B,5122,2092,2025-04-13 01:15:01,2025-04-13 01:15:01,7646,15,auction_extra4
518,Item D,Description A,5514,5377,2025-04-13 01:15:01,2025-04-13 01:15:01,4213,10,auction_extra4
