305,Item305,Desc305,182,292,2023-01-01 00:00:00,2023-01-01 01:00:00,5521,4
306,Item306,Desc306,118,219,2023-01-01 00:00:00,2023-01-01 01:00:00,5949,4
307,Item307,Desc307,138,211,2023-01-01 00:00:00,2023-01-01 01:00:00,5582,4
308,Item308,Desc308,166,281,2023-01-01 00:00:00,2023-01-01 01:00:00,5367,4
309,Item309,Desc309,158,258,2023-01-01 00:00:00,2023-01-01 01:00:00,5821,4
310,Item310,Desc310,109,283,2023-01-01 00:00:00,2023-01-01 01:00:00,5664,4
311,Item311,Desc311,191,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5748,4
312,Item312,Desc312,140,247,2023-01-01 00:00:00,2023-01-01 01:00:00,5282,4
313,Item313,Desc313,157,250,2023-01-01 00:00:00,2023-01-01 01:00:00,5730,4
314,Item314,Desc314,190,275,2023-01-01 00:00:00,2023-01-01 01:00:00,5458,4
315,Item315,Desc315,113,247,2023-01-01 00:00:00,2023-01-01 01:00:00,5818,4
316,Item316,Desc316,114,215,2023-01-01 00:00:00,2023-01-01 01:00:00,5154,4
317,Item317,Desc317,158,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5976,4
318,Item318,Desc318,107,244,2023-01-01 00:00:00,2023-01-01 01:00:00,5623,4
319,Item319,Desc319,104,210,2023-01-01 00:00:00,2023-01-01 01:00:00,5538,4
320,Item320,Desc320,183,249,2023-01-01 00:00:00,2023-01-01 01:00:00,5703,4
321,Item321,Desc321,141,221,2023-01-01 00:00:00,2023-01-01 01:00:00,5380,4
322,Item322,Desc322,189,289,2023-01-01 00:00:00,2023-01-01 01:00:00,5256,4
323,Item323,Desc323,197,262,2023-01-01 00:00:00,2023-01-01 01:00:00,5324,4
324,Item324,Desc324,190,221,2023-01-01 00:00:00,2023-01-01 01:00:00,5566,4
325,Item325,Desc325,135,225,2023-01-01 00:00:00,2023-01-01 01:00:00,5977,4
326,Item326,Desc326,139,254,2023-01-01 00:00:00,2023-01-01 01:00:00,5467,4
327,Item327,Desc327,149,205,2023-01-01 00:00:00,2023-01-01 01:00:00,5769,4
328,Item328,Desc328,105,260,2023-01-01 00:00:00,2023-01-01 01:00:00,5080,4
329,Item329,Desc329,125,274,2023-01-01 00:00:00,2023-01-01 01:00:00,5089,4
330,Item330,Desc330,171,211,2023-01-01 00:00:00,2023-01-01 01:00:00,5150,4
331,Item331,Desc331,135,236,2023-01-01 00:00:00,2023-01-01 01:00:00,5213,4
332,Item332,Desc332,121,297,2023-01-01 00:00:00,2023-01-01 01:00:00,5070,4
333,Item333,Desc333,108,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5119,4
334,Item334,Desc334,115,279,2023-01-01 00:00:00,2023-01-01 01:00:00,5622,4
335,Item335,Desc335,134,283,2023-01-01 00:00:00,2023-01-01 01:00:00,5534,4
336,Item336,Desc336,183,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5942,4
337,Item337,Desc337,200,257,2023-01-01 00:00:00,2023-01-01 01:00:00,5286,4
338,Item338,Desc338,111,241,2023-01-01 00:00:00,2023-01-01 01:00:00,5862,4
339,Item339,Desc339,176,272,2023-01-01 00:00:00,2023-01-01 01:00:00,5942,4
340,Item340,Desc340,117,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5571,4
341,Item341,Desc341,167,288,2023-01-01 00:00:00,2023-01-01 01:00:00,5324,4
342,Item342,Desc342,147,209,2023-01-01 00:00:00,2023-01-01 01:00:00,5308,4
343,Item343,Desc343,150,229,2023-01-01 00:00:00,2023-01-01 01:00:00,5040,4
344,Item344,Desc344,185,209,2023-01-01 00:00:00,2023-01-01 01:00:00,5703,4
345,Item345,Desc345,162,296,2023-01-01 00:00:00,2023-01-01 01:00:00,5756,4
346,Item346,Desc346,114,215,2023-01-01 00:00:00,2023-01-01 01:00:00,5145,4
347,Item347,Desc347,155,275,2023-01-01 00:00:00,2023-01-01 01:00:00,5461,4
348,Item348,Desc348,123,227,2023-01-01 00:00:00,2023-01-01 01:00:00,5436,4
349,Item349,Desc349,124,284,2023-01-01 00:00:00,2023-01-01 01:00:00,5639,4
350,Item350,Desc350,155,291,2023-01-01 00:00:00,2023-01-01 01:00:00,5247,4
351,Item351,Desc351,110,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5424,4
352,Item352,Desc352,108,222,2023-01-01 00:00:00,2023-01-01 01:00:00,5006,4
353,Item353,Desc353,180,295,2023-01-01 00:00:00,2023-01-01 01:00:00,5465,4
354,Item354,Desc354,147,201,2023-01-01 00:00:00,2023-01-01 01:00:00,5754,4
355,Item355,Desc355,131,251,2023-01-01 00:00:00,2023-01-01 01:00:00,5363,4
356,Item356,Desc356,190,257,2023-01-01 00:00:00,2023-01-01 01:00:00,5492,4
357,Item357,Desc357,141,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5744,4
358,Item358,Desc358,189,208,2023-01-01 00:00:00,2023-01-01 01:00:00,5220,4
359,Item359,Desc359,165,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5753,4
360,Item360,Desc360,165,224,2023-01-01 00:00:00,2023-01-01 01:00:00,5129,4
361,Item361,Desc361,127,275,2023-01-01 00:00:00,2023-01-01 01:00:00,5233,4
362,Item362,Desc362,137,251,2023-01-01 00:00:00,2023-01-01 01:00:00,5745,4
363,Item363,Desc363,182,209,2023-01-01 00:00:00,2023-01-01 01:00:00,5913,4
364,Item364,Desc364,197,221,2023-01-01 00:00:00,2023-01-01 01:00:00,5045,4
365,Item365,Desc365,101,220,2023-01-01 00:00:00,2023-01-01 01:00:00,5693,4
366,Item366,Desc366,111,272,2023-01-01 00:00:00,2023-01-01 01:00:00,5884,4
367,Item367,Desc367,127,249,2023-01-01 00:00:00,2023-01-01 01:00:00,5720,4
368,Item368,Desc368,114,271,2023-01-01 00:00:00,2023-01-01 01:00:00,5649,4
369,Item369,Desc369,130,244,2023-01-01 00:00:00,2023-01-01 01:00:00,5114,4
370,Item370,Desc370,114,269,2023-01-01 00:00:00,2023-01-01 01:00:00,5161,4
371,Item371,Desc371,131,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5998,4
372,Item372,Desc372,132,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5920,4
373,Item373,Desc373,156,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5924,4
374,Item374,Desc374,140,210,2023-01-01 00:00:00,2023-01-01 01:00:00,5020,4
375,Item375,Desc375,146,269,2023-01-01 00:00:00,2023-01-01 01:00:00,5523,4
376,Item376,Desc376,150,248,2023-01-01 00:00:00,2023-01-01 01:00:00,5627,4
377,Item377,Desc377,171,250,2023-01-01 00:00:00,2023-01-01 01:00:00,5591,4
378,Item378,Desc378,152,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5679,4
379,Item379,Desc379,195,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5154,4
380,Item380,Desc380,160,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5817,4
381,Item381,Desc381,125,297,2023-01-01 00:00:00,2023-01-01 01:00:00,5213,4
382,Item382,Desc382,104,209,2023-01-01 00:00:00,2023-01-01 01:00:00,5174,4
383,Item383,Desc383,142,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5591,4
384,Item384,Desc384,163,260,2023-01-01 00:00:00,2023-01-01 01:00:00,5570,4
385,Item385,Desc385,162,222,2023-01-01 00:00:00,2023-01-01 01:00:00,5135,4
386,Item386,Desc386,165,207,2023-01-01 00:00:00,2023-01-01 01:00:00,5810,4
387,Item387,Desc387,118,244,2023-01-01 00:00:00,2023-01-01 01:00:00,5505,4
388,Item388,Desc388,161,269,2023-01-01 00:00:00,2023-01-01 01:00:00,5509,4
389,Item389,Desc389,118,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5157,4
390,Item390,Desc390,156,272,2023-01-01 00:00:00,2023-01-01 01:00:00,5528,4
391,Item391,Desc391,129,242,2023-01-01 00:00:00,2023-01-01 01:00:00,5138,4
392,Item392,Desc392,120,284,2023-01-01 00:00:00,2023-01-01 01:00:00,5238,4
393,Item393,Desc393,122,228,2023-01-01 00:00:00,2023-01-01 01:00:00,5398,4
394,Item394,Desc394,193,246,2023-01-01 00:00:00,2023-01-01 01:00:00,5511,4
395,Item395,Desc395,109,200,2023-01-01 00:00:00,2023-01-01 01:00:00,5508,4
396,Item396,Desc396,180,294,2023-01-01 00:00:00,2023-01-01 01:00:00,5527,4
397,Item397,Desc397,135,221,2023-01-01 00:00:00,2023-01-01 01:00:00,5797,4
398,Item398,Desc398,191,225,2023-01-01 00:00:00,2023-01-01 01:00:00,5007,4
399,Item399,Desc399,160,212,2023-01-01 00:00:00,2023-01-01 01:00:00,5674,4
400,Item400,Desc400,115,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5240,4
401,Item401,Desc401,171,201,2023-01-01 00:00:00,2023-01-01 01:00:00,5110,5
402,Item402,Desc402,181,216,2023-01-01 00:00:00,2023-01-01 01:00:00,5408,5
403,Item403,Desc403,187,298,2023-01-01 00:00:00,2023-01-01 01:00:00,5647,5
404,Item404,Desc404,181,293,2023-01-01 00:00:00,2023-01-01 01:00:00,5567,5
405,Item405,Desc405,144,225,2023-01-01 00:00:00,2023-01-01 01:00:00,5551,5
406,Item406,Desc406,117,205,2023-01-01 00:00:00,2023-01-01 01:00:00,5149,5
407,Item407,Desc407,101,202,2023-01-01 00:00:00,2023-01-01 01:00:00,5871,5
408,Item408,Desc408,182,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5559,5
409,Item409,Desc409,137,260,2023-01-01 00:00:00,2023-01-01 01:00:00,5144,5
410,Item410,Desc410,102,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5348,5
411,Item411,Desc411,200,293,2023-01-01 00:00:00,2023-01-01 01:00:00,5821,5
412,Item412,Desc412,131,207,2023-01-01 00:00:00,2023-01-01 01:00:00,5500,5
413,Item413,Desc413,138,207,2023-01-01 00:00:00,2023-01-01 01:00:00,5820,5
414,Item414,Desc414,178,268,2023-01-01 00:00:00,2023-01-01 01:00:00,5493,5
415,Item415,Desc415,125,246,2023-01-01 00:00:00,2023-01-01 01:00:00,5347,5
416,Item416,Desc416,138,224,2023-01-01 00:00:00,2023-01-01 01:00:00,5021,5
417,Item417,Desc417,172,205,2023-01-01 00:00:00,2023-01-01 01:00:00,5347,5
418,Item418,Desc418,142,245,2023-01-01 00:00:00,2023-01-01 01:00:00,5934,5
419,Item419,Desc419,194,282,2023-01-01 00:00:00,2023-01-01 01:00:00,5402,5
420,Item420,Desc420,111,223,2023-01-01 00:00:00,2023-01-01 01:00:00,5999,5
421,Item421,Desc421,172,280,2023-01-01 00:00:00,2023-01-01 01:00:00,5907,5
422,Item422,Desc422,200,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5775,5
423,Item423,Desc423,144,200,2023-01-01 00:00:00,2023-01-01 01:00:00,5189,5
424,Item424,Desc424,112,211,2023-01-01 00:00:00,2023-01-01 01:00:00,5453,5
425,Item425,Desc425,113,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5117,5
426,Item426,Desc426,174,214,2023-01-01 00:00:00,2023-01-01 01:00:00,5603,5
427,Item427,Desc427,152,233,2023-01-01 00:00:00,2023-01-01 01:00:00,5767,5
428,Item428,Desc428,115,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5123,5
429,Item429,Desc429,153,296,2023-01-01 00:00:00,2023-01-01 01:00:00,5267,5
430,Item430,Desc430,112,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5240,5
431,Item431,Desc431,103,245,2023-01-01 00:00:00,2023-01-01 01:00:00,5003,5
432,Item432,Desc432,103,240,2023-01-01 00:00:00,2023-01-01 01:00:00,5557,5
433,Item433,Desc433,121,253,2023-01-01 00:00:00,2023-01-01 01:00:00,5985,5
434,Item434,Desc434,192,217,2023-01-01 00:00:00,2023-01-01 01:00:00,5729,5
435,Item435,Desc435,166,262,2023-01-01 00:00:00,2023-01-01 01:00:00,5617,5
436,Item436,Desc436,114,230,2023-01-01 00:00:00,2023-01-01 01:00:00,5886,5
437,Item437,Desc437,143,300,2023-01-01 00:00:00,2023-01-01 01:00:00,5932,5
438,Item438,Desc438,160,256,2023-01-01 00:00:00,2023-01-01 01:00:00,5883,5
439,Item439,Desc439,155,289,2023-01-01 00:00:00,2023-01-01 01:00:00,5640,5
440,Item440,Desc440,143,220,2023-01-01 00:00:00,2023-01-01 01:00:00,5877,5
441,Item441,Desc441,159,212,2023-01-01 00:00:00,2023-01-01 01:00:00,5207,5
442,Item442,Desc442,103,257,2023-01-01 00:00:00,2023-01-01 01:00:00,5757,5
443,Item443,Desc443,191,215,2023-01-01 00:00:00,2023-01-01 01:00:00,5000,5
444,Item444,Desc444,192,270,2023-01-01 00:00:00,2023-01-01 01:00:00,5700,5
445,Item445,Desc445,147,212,2023-01-01 00:00:00,2023-01-01 01:00:00,5607,5
446,Item446,Desc446,101,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5470,5
447,Item447,Desc447,187,229,2023-01-01 00:00:00,2023-01-01 01:00:00,5998,5
448,Item448,Desc448,187,205,2023-01-01 00:00:00,2023-01-01 01:00:00,5253,5
449,Item449,Desc449,115,220,2023-01-01 00:00:00,2023-01-01 01:00:00,5755,5
450,Item450,Desc450,119,286,2023-01-01 00:00:00,2023-01-01 01:00:00,5103,5
451,Item451,Desc451,154,285,2023-01-01 00:00:00,2023-01-01 01:00:00,5195,5
452,Item452,Desc452,186,269,2023-01-01 00:00:00,2023-01-01 01:00:00,5130,5
453,Item453,Desc453,117,245,2023-01-01 00:00:00,2023-01-01 01:00:00,5743,5
454,Item454,Desc454,154,227,2023-01-01 00:00:00,2023-01-01 01:00:00,5426,5
455,Item455,Desc455,121,219,2023-01-01 00:00:00,2023-01-01 01:00:00,5549,5
456,Item456,Desc456,198,252,2023-01-01 00:00:00,2023-01-01 01:00:00,5663,5
457,Item457,Desc457,194,215,2023-01-01 00:00:00,2023-01-01 01:00:00,5870,5
458,Item458,Desc458,123,234,2023-01-01 00:00:00,2023-01-01 01:00:00,5367,5
459,Item459,Desc459,199,276,2023-01-01 00:00:00,2023-01-01 01:00:00,5046,5
460,Item460,Desc460,146,210,2023-01-01 00:00:00,2023-01-01 01:00:00,5288,5
461,Item461,Desc461,181,282,2023-01-01 00:00:00,2023-01-01 01:00:00,5700,5
462,Item462,Desc462,135,241,2023-01-01 00:00:00,2023-01-01 01:00:00,5900,5
463,Item463,Desc463,104,296,2023-01-01 00:00:00,2023-01-01 01:00:00,5903,5
464,Item464,Desc464,142,261,2023-01-01 00:00:00,2023-01-01 01:00:00,5448,5
465,Item465,Desc465,157,217,2023-01-01 00:00:00,2023-01-01 01:00:00,5696,5
466,Item466,Desc466,152,283,2023-01-01 00:00:00,2023-01-01 01:00:00,5143,5
467,Item467,Desc467,125,250,2023-01-01 00:00:00,2023-01-01 01:00:00,5733,5
468,Item468,Desc468,114,227,2023-01-01 00:00:00,2023-01-01 01:00:00,5538,5
469,Item469,Desc469,109,222,2023-01-01 00:00:00,2023-01-01 01:00:00,5510,5
470,Item470,Desc470,176,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5079,5
471,Item471,Desc471,108,281,2023-01-01 00:00:00,2023-01-01 01:00:00,5758,5
472,Item472,Desc472,127,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5133,5
473,Item473,Desc473,152,235,2023-01-01 00:00:00,2023-01-01 01:00:00,5320,5
474,Item474,Desc474,103,249,2023-01-01 00:00:00,2023-01-01 01:00:00,5803,5
475,Item475,Desc475,111,263,2023-01-01 00:00:00,2023-01-01 01:00:00,5868,5
476,Item476,Desc476,102,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5990,5
477,Item477,Desc477,143,243,2023-01-01 00:00:00,2023-01-01 01:00:00,5404,5
478,Item478,Desc478,154,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5775,5
479,Item479,Desc479,128,269,2023-01-01 00:00:00,2023-01-01 01:00:00,5150,5
480,Item480,Desc480,149,228,2023-01-01 00:00:00,2023-01-01 01:00:00,5588,5
481,Item481,Desc481,166,275,2023-01-01 00:00:00,2023-01-01 01:00:00,5450,5
482,Item482,Desc482,147,255,2023-01-01 00:00:00,2023-01-01 01:00:00,5543,5
483,Item483,Desc483,109,250,2023-01-01 00:00:00,2023-01-01 01:00:00,5411,5
484,Item484,Desc484,136,230,2023-01-01 00:00:00,2023-01-01 01:00:00,5730,5
485,Item485,Desc485,124,283,2023-01-01 00:00:00,2023-01-01 01:00:00,5618,5
486,Item486,Desc486,128,206,2023-01-01 00:00:00,2023-01-01 01:00:00,5200,5
487,Item487,Desc487,170,274,2023-01-01 00:00:00,2023-01-01 01:00:00,5305,5
488,Item488,Desc488,187,259,2023-01-01 00:00:00,2023-01-01 01:00:00,5621,5
489,Item489,Desc489,166,240,2023-01-01 00:00:00,2023-01-01 01:00:00,5460,5
490,Item490,Desc490,131,223,2023-01-01 00:00:00,2023-01-01 01:00:00,5715,5
491,Item491,Desc491,157,264,2023-01-01 00:00:00,2023-01-01 01:00:00,5428,5
492,Item492,Desc492,186,226,2023-01-01 00:00:00,2023-01-01 01:00:00,5383,5
493,Item493,Desc493,198,271,2023-01-01 00:00:00,2023-01-01 01:00:00,5693,5
494,Item494,Desc494,168,256,2023-01-01 00:00:00,2023-01-01 01:00:00,5723,5
495,Item495,Desc495,194,253,2023-01-01 00:00:00,2023-01-01 01:00:00,5735,5
496,Item496,Desc496,148,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5746,5
497,Item497,Desc497,174,228,2023-01-01 00:00:00,2023-01-01 01:00:00,5269,5
498,Item498,Desc498,144,224,2023-01-01 00:00:00,2023-01-01 01:00:00,5823,5
499,Item499,Desc499,148,266,2023-01-01 00:00:00,2023-01-01 01:00:00,5909,5
500,Item500,Desc500,172,251,2023-01-01 00:00:00,2023-01-01 01:00:00,5216,5
501,Item501,Desc501,145,208,2023-01-01 00:00:00,2023-01-01 01:00:00,5194,6
502,Item502,Desc502,178,271,2023-01-01 00:00:00,2023-01-01 01:00:00,5766,6
503,Item503,Desc503,158,268,2023-01-01 00:00:00,2023-01-01 01:00:00,5848,6
504,Item504,Desc504,100,248,2023-01-01 00:00:00,2023-01-01 01:00:00,5759,6
505,Item505,Desc505,140,217,2023-01-01 00:00:00,2023-01-01 01:00:00,5198,6
506,Item506,Desc506,145,204,2023-01-01 00:00:00,2023-01-01 01:00:00,5956,6
507,Item507,Desc507,116,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5908,6
508,Item508,Desc508,160,202,2023-01-01 00:00:00,2023-01-01 01:00:00,5521,6
509,Item509,Desc509,131,254,2023-01-01 00:00:00,2023-01-01 01:00:00,5281,6
510,Item510,Desc510,160,211,2023-01-01 00:00:00,2023-01-01 01:00:00,5815,6
511,Item511,Desc511,169,249,2023-01-01 00:00:00,2023-01-01 01:00:00,5057,6
512,Item512,Desc512,154,298,2023-01-01 00:00:00,2023-01-01 01:00:00,5805,6
513,Item513,Desc513,143,284,2023-01-01 00:00:00,2023-01-01 01:00:00,5589,6
514,Item514,Desc514,145,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5937,6
515,Item515,Desc515,103,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5487,6
516,Item516,Desc516,110,298,2023-01-01 00:00:00,2023-01-01 01:00:00,5246,6
517,Item517,Desc517,141,200,2023-01-01 00:00:00,2023-01-01 01:00:00,5322,6
518,Item518,Desc518,167,238,2023-01-01 00:00:00,2023-01-01 01:00:00,5498,6
519,Item519,Desc519,107,295,2023-01-01 00:00:00,2023-01-01 01:00:00,5730,6
520,Item520,Desc520,184,276,2023-01-01 00:00:00,2023-01-01 01:00:00,5396,6
521,Item521,Desc521,159,292,2023-01-01 00:00:00,2023-01-01 01:00:00,5797,6
522,Item522,Desc522,130,235,2023-01-01 00:00:00,2023-01-01 01:00:00,5603,6
523,Item523,Desc523,120,214,2023-01-01 00:00:00,2023-01-01 01:00:00,5189,6
524,Item524,Desc524,143,297,2023-01-01 00:00:00,2023-01-01 01:00:00,5173,6
525,Item525,Desc525,168,227,2023-01-01 00:00:00,2023-01-01 01:00:00,5466,6
526,Item526,Desc526,130,266,2023-01-01 00:00:00,2023-01-01 01:00:00,5130,6
527,Item527,Desc527,156,275,2023-01-01 00:00:00,2023-01-01 01:00:00,5142,6
528,Item528,Desc528,183,264,2023-01-01 00:00:00,2023-01-01 01:00:00,5996,6
529,Item529,Desc529,113,216,2023-01-01 00:00:00,2023-01-01 01:00:00,5065,6
530,Item530,Desc530,195,288,2023-01-01 00:00:00,2023-01-01 01:00:00,5214,6
531,Item531,Desc531,104,220,2023-01-01 00:00:00,2023-01-01 01:00:00,5771,6
532,Item532,Desc532,149,206,2023-01-01 00:00:00,2023-01-01 01:00:00,5550,6
533,Item533,Desc533,131,264,2023-01-01 00:00:00,2023-01-01 01:00:00,5591,6
534,Item534,Desc534,106,288,2023-01-01 00:00:00,2023-01-01 01:00:00,5211,6
535,Item535,Desc535,107,241,2023-01-01 00:00:00,2023-01-01 01:00:00,5163,6
536,Item536,Desc536,153,225,2023-01-01 00:00:00,2023-01-01 01:00:00,5215,6
537,Item537,Desc537,109,274,2023-01-01 00:00:00,2023-01-01 01:00:00,5913,6
538,Item538,Desc538,138,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5587,6
539,Item539,Desc539,160,300,2023-01-01 00:00:00,2023-01-01 01:00:00,5074,6
540,Item540,Desc540,123,251,2023-01-01 00:00:00,2023-01-01 01:00:00,5695,6
541,Item541,Desc541,138,267,2023-01-01 00:00:00,2023-01-01 01:00:00,5574,6
542,Item542,Desc542,121,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5366,6
543,Item543,Desc543,116,300,2023-01-01 00:00:00,2023-01-01 01:00:00,5230,6
544,Item544,Desc544,166,200,2023-01-01 00:00:00,2023-01-01 01:00:00,5418,6
545,Item545,Desc545,106,264,2023-01-01 00:00:00,2023-01-01 01:00:00,5987,6
546,Item546,Desc546,125,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5722,6
547,Item547,Desc547,114,250,2023-01-01 00:00:00,2023-01-01 01:00:00,5948,6
548,Item548,Desc548,178,207,2023-01-01 00:00:00,2023-01-01 01:00:00,5327,6
549,Item549,Desc549,114,239,2023-01-01 00:00:00,2023-01-01 01:00:00,5473,6
550,Item550,Desc550,196,208,2023-01-01 00:00:00,2023-01-01 01:00:00,5094,6
551,Item551,Desc551,193,262,2023-01-01 00:00:00,2023-01-01 01:00:00,5490,6
552,Item552,Desc552,134,258,2023-01-01 00:00:00,2023-01-01 01:00:00,5019,6
553,Item553,Desc553,131,267,2023-01-01 00:00:00,2023-01-01 01:00:00,5967,6
554,Item554,Desc554,130,252,2023-01-01 00:00:00,2023-01-01 01:00:00,5690,6
555,Item555,Desc555,178,241,2023-01-01 00:00:00,2023-01-01 01:00:00,5269,6
556,Item556,Desc556,186,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5216,6
557,Item557,Desc557,136,258,2023-01-01 00:00:00,2023-01-01 01:00:00,5190,6
558,Item558,Desc558,124,210,2023-01-01 00:00:00,2023-01-01 01:00:00,5781,6
559,Item559,Desc559,198,221,2023-01-01 00:00:00,2023-01-01 01:00:00,5501,6
560,Item560,Desc560,179,251,2023-01-01 00:00:00,2023-01-01 01:00:00,5962,6
561,Item561,Desc561,120,201,2023-01-01 00:00:00,2023-01-01 01:00:00,5672,6
562,Item562,Desc562,112,273,2023-01-01 00:00:00,2023-01-01 01:00:00,5460,6
563,Item563,Desc563,119,276,2023-01-01 00:00:00,2023-01-01 01:00:00,5610,6
564,Item564,Desc564,114,274,2023-01-01 00:00:00,2023-01-01 01:00:00,5448,6
565,Item565,Desc565,166,295,2023-01-01 00:00:00,2023-01-01 01:00:00,5865,6
566,Item566,Desc566,116,284,2023-01-01 00:00:00,2023-01-01 01:00:00,5982,6
567,Item567,Desc567,154,292,2023-01-01 00:00:00,2023-01-01 01:00:00,5309,6
568,Item568,Desc568,118,279,2023-01-01 00:00:00,2023-01-01 01:00:00,5733,6
569,Item569,Desc569,128,230,2023-01-01 00:00:00,2023-01-01 01:00:00,5678,6
570,Item570,Desc570,121,277,2023-01-01 00:00:00,2023-01-01 01:00:00,5653,6
571,Item571,Desc571,149,230,2023-01-01 00:00:00,2023-01-01 01:00:00,5282,6
572,Item572,Desc572,105,297,2023-01-01 00:00:00,2023-01-01 01:00:00,5041,6
573,Item573,Desc573,157,213,2023-01-01 00:00:00,2023-01-01 01:00:00,5013,6
574,Item574,Desc574,145,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5080,6
575,Item575,Desc575,176,235,2023-01-01 00:00:00,2023-01-01 01:00:00,5990,6
576,Item576,Desc576,102,209,2023-01-01 00:00:00,2023-01-01 01:00:00,5909,6
577,Item577,Desc577,148,278,2023-01-01 00:00:00,2023-01-01 01:00:00,5102,6
578,Item578,Desc578,122,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5785,6
579,Item579,Desc579,172,206,2023-01-01 00:00:00,2023-01-01 01:00:00,5584,6
580,Item580,Desc580,169,264,2023-01-01 00:00:00,2023-01-01 01:00:00,5070,6
581,Item581,Desc581,197,202,2023-01-01 00:00:00,2023-01-01 01:00:00,5163,6
582,Item582,Desc582,173,223,2023-01-01 00:00:00,2023-01-01 01:00:00,5322,6
583,Item583,Desc583,165,300,2023-01-01 00:00:00,2023-01-01 01:00:00,5115,6
584,Item584,Desc584,120,249,2023-01-01 00:00:00,2023-01-01 01:00:00,5635,6
585,Item585,Desc585,124,240,2023-01-01 00:00:00,2023-01-01 01:00:00,5892,6
586,Item586,Desc586,174,218,2023-01-01 00:00:00,2023-01-01 01:00:00,5727,6
587,Item587,Desc587,108,240,2023-01-01 00:00:00,2023-01-01 01:00:00,5936,6
588,Item588,Desc588,168,229,2023-01-01 00:00:00,2023-01-01 01:00:00,5349,6
589,Item589,Desc589,166,263,2023-01-01 00:00:00,2023-01-01 01:00:00,5701,6
590,Item590,Desc590,178,287,2023-01-01 00:00:00,2023-01-01 01:00:00,5722,6
591,Item591,Desc591,191,248,2023-01-01 00:00:00,2023-01-01 01:00:00,5416,6
592,Item592,Desc592,130,211,2023-01-01 00:00:00,2023-01-01 01:00:00,5327,6
593,Item593,Desc593,199,272,2023-01-01 00:00:00,2023-01-01 01:00:00,5393,6
594,Item594,Desc594,181,204,2023-01-01 00:00:00,2023-01-01 01:00:00,5108,6
595,Item595,Desc595,100,281,2023-01-01 00:00:00,2023-01-01 01:00:00,5510,6
596,Item596,Desc596,130,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5851,6
597,Item597,Desc597,142,274,2023-01-01 00:00:00,2023-01-01 01:00:00,5671,6
598,Item598,Desc598,144,242,2023-01-01 00:00:00,2023-01-01 01:00:00,5395,6
599,Item599,Desc599,121,299,2023-01-01 00:00:00,2023-01-01 01:00:00,5268,6
600,Item600,Desc600,162,246,2023-01-01 00:00:00,2023-01-01 01:00:00,5934,6
601,Item601,Desc601,159,256,2023-01-01 00:00:00,2023-01-01 01:00:00,5747,7
602,Item602,Desc602,190,298,2023-01-01 00:00:00,2023-01-01 01:00:00,5789,7
603,Item603,Desc603,120,235,2023-01-01 00:00:00,2023-01-01 01:00:00,5718,7
604,Item604,Desc604,192,213,2023-01-01 00:00:00,2023-01-01 01:00:00,5231,7
605,Item605,Desc605,132,281,2023-01-01 00:00:00,2023-01-01 01:00:00,5484,7
606,Item606,Desc606,145,203,2023-01-01 00:00:00,2023-01-01 01:00:00,5764,7
607,Item607,Desc607,120,295,2023-01-01 00:00:00,2023-01-01 01:00:00,5201,7
608,Item608,Desc608,180,214,2023-01-01 00:00:00,2023-01-01 01:00:00,5637,7
