72,2025-04-23 13:17:08
59,2025-04-23 13:12:45
15,2025-04-23 13:13:11
63,2025-04-23 13:15:47
8,2025-04-23 13:11:50
68,2025-04-23 13:13:02
8,2025-04-23 13:11:18
22,2025-04-23 13:11:18
69,2025-04-23 13:11:39
77,2025-04-23 13:11:47
4,2025-04-23 13:12:07
82,2025-04-23 13:17:04
89,2025-04-23 13:16:11
93,2025-04-23 13:17:47
73,2025-04-23 13:14:07
80,2025-04-23 13:12:21
30,2025-04-23 13:16:05
58,2025-04-23 13:16:04
90,2025-04-23 13:14:57
70,2025-04-23 13:08:55
92,2025-04-23 13:17:43
90,2025-04-23 13:14:38
81,2025-04-23 13:09:37
67,2025-04-23 13:17:42
75,2025-04-23 13:16:51
64,2025-04-23 13:15:48
73,2025-04-23 13:15:03
84,2025-04-23 13:15:32
100,2025-04-23 13:14:54
61,2025-04-23 13:16:44
97,2025-04-23 13:14:32
97,2025-04-23 13:09:50
55,2025-04-23 13:09:01
38,2025-04-23 13:12:13
72,2025-04-23 13:14:06
11,2025-04-23 13:12:51
27,2025-04-23 13:16:06
94,2025-04-23 13:15:59
32,2025-04-23 13:09:25
94,2025-04-23 13:08:06
46,2025-04-23 13:15:51
50,2025-04-23 13:11:13
77,2025-04-23 13:11:33
39,2025-04-23 13:10:47
25,2025-04-23 13:11:43
5,2025-04-23 13:08:12
81,2025-04-23 13:09:16
67,2025-04-23 13:13:30
17,2025-04-23 13:17:35
1,2025-04-23 13:09:43
57,2025-04-23 13:14:09
84,2025-04-23 13:17:43
70,2025-04-23 13:09:34
100,2025-04-23 13:16:28
39,2025-04-23 13:08:23
38,2025-04-23 13:13:49
72,2025-04-23 13:17:20
77,2025-04-23 13:10:32
56,2025-04-23 13:13:53
49,2025-04-23 13:16:03
7,2025-04-23 13:13:11
18,2025-04-23 13:12:00
78,2025-04-23 13:13:39
29,2025-04-23 13:17:17
34,2025-04-23 13:15:40
38,2025-04-23 13:17:02
37,2025-04-23 13:10:27
