auction,bidder,price,channel,url,dateTime,extra,rank_number
317,96217,9872,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra8,16
318,77633,3184,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,9
319,87218,1371,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,15
320,36445,3412,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra2,10
321,63536,6616,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra3,4
322,35206,4438,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,19
323,33584,6254,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,11
324,31918,5912,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,1
325,19484,3871,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,17
326,96729,4409,baidu,http://google.com/track,2025-04-13 01:28:04,extra4,4
327,86681,7223,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra6,20
328,12325,1130,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,16
329,90210,4669,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,8
330,43167,8834,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,3
331,76350,7363,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,7
332,62911,6652,google,http://google.com/track,2025-04-13 01:28:04,extra4,3
333,54296,1548,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,15
334,83227,1277,google,http://google.com/track,2025-04-13 01:28:04,extra4,16
335,73801,4008,google,http://social.com?src=fb,2025-04-13 01:28:04,extra4,7
336,31846,2644,facebook,http://google.com/track,2025-04-13 01:28:04,extra9,10
337,28155,5793,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,9
338,99017,4138,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,2
339,51916,2422,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,10
340,15767,4063,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,13
341,42229,3559,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,15
342,63195,1809,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,19
343,13724,4949,google,http://google.com/track,2025-04-13 01:28:04,extra2,17
344,61066,8366,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,17
345,10581,4516,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,12
346,13032,6136,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,19
347,38026,2281,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,13
348,88354,2417,baidu,http://google.com/track,2025-04-13 01:28:04,extra7,20
349,69691,9965,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra2,4
350,73788,6523,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra9,6
351,79146,4386,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,12
352,84294,5959,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra5,7
353,10819,5977,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,1
354,26063,9330,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra2,8
355,21036,6241,facebook,http://google.com/track,2025-04-13 01:28:04,extra3,4
356,98942,5515,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra6,18
357,28349,2564,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra5,4
358,56980,5124,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,18
359,56416,1959,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra2,17
360,17737,4881,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,20
361,34277,4874,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,14
362,46034,7907,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,15
363,25353,7303,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,4
364,18621,4116,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra8,1
365,99514,4956,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,7
366,19053,1544,baidu,http://google.com/track,2025-04-13 01:28:04,extra10,20
367,86476,1450,facebook,http://google.com/track,2025-04-13 01:28:04,extra4,13
368,48014,6398,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,19
369,79913,7525,google,http://social.com?src=fb,2025-04-13 01:28:04,extra7,7
370,46094,1368,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra8,19
371,56783,6012,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra10,20
372,88790,5694,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra5,15
373,48525,2823,google,http://social.com?src=fb,2025-04-13 01:28:04,extra4,7
374,43044,8416,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,7
375,19914,9636,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra4,2
376,42018,7482,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,19
377,14024,1996,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra2,2
378,75247,6176,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,17
379,74550,6555,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra9,5
380,57191,2038,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,17
381,42470,1131,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra3,20
382,17455,9738,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,18
383,19282,5055,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,19
384,88163,5403,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,19
385,10294,8515,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,12
386,33342,9712,Apple,http://google.com/track,2025-04-13 01:28:04,extra6,3
387,43105,5883,google,http://google.com/track,2025-04-13 01:28:04,extra5,20
388,50257,4706,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,13
389,63643,7006,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,5
390,67541,1275,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra3,8
391,58340,1453,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,10
392,67057,9648,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,7
393,94780,5676,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra1,9
394,41556,1310,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,17
395,90558,1241,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra10,11
396,36796,3594,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,15
397,35700,6391,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,6
398,53952,3586,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,5
399,99766,9952,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,16
400,58116,7834,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,8
401,57757,9993,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra10,8
402,60569,4518,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,9
403,43914,7955,google,http://google.com/track,2025-04-13 01:28:04,extra2,17
404,65946,6792,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra2,18
405,93166,2043,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra2,6
406,91218,4442,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,10
407,60269,5172,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra7,11
408,65791,7266,Apple,http://google.com/track,2025-04-13 01:28:04,extra7,4
409,66293,1949,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra9,17
410,20638,3234,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra4,5
411,89442,2273,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,10
412,83382,7486,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,12
413,48068,7688,google,http://google.com/track,2025-04-13 01:28:04,extra5,5
414,22086,3381,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,6
415,96381,8385,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra8,20
416,21075,1428,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,13
417,29187,2042,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra10,14
418,47242,1695,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,6
419,50589,9923,facebook,http://google.com/track,2025-04-13 01:28:04,extra2,1
420,47596,3110,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra9,13
421,22740,5501,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra9,19
422,47060,4671,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra9,16
423,47795,2283,facebook,http://google.com/track,2025-04-13 01:28:04,extra1,12
424,43415,8482,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra8,2
425,88237,1904,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,16
426,74071,8619,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra10,9
427,94712,9709,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,17
428,12582,5801,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra3,11
429,16160,2789,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra3,11
430,96510,1595,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,8
431,10215,5997,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,5
432,11432,9732,google,http://social.com?src=fb,2025-04-13 01:28:04,extra2,9
433,62102,9957,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra3,6
434,45880,3243,google,http://fb.com/ad,2025-04-13 01:28:04,extra1,8
435,47818,3482,google,http://fb.com/ad,2025-04-13 01:28:04,extra5,19
436,29575,8992,google,http://google.com/track,2025-04-13 01:28:04,extra7,10
437,61634,5192,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,1
438,75705,2372,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra6,11
439,73570,8708,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,19
440,60810,5940,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra4,5
441,21802,1232,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra2,14
442,92027,3410,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,1
443,39855,2938,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra4,11
444,90806,5228,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,4
445,40322,3922,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,3
446,83335,8581,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,4
447,30200,5151,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,15
448,69062,2200,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,18
449,89669,1309,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra6,18
450,11220,2245,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,10
451,34870,6522,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,8
452,42889,1337,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,2
453,65509,9891,google,http://google.com/track,2025-04-13 01:28:04,extra4,17
454,50719,6383,google,http://social.com?src=fb,2025-04-13 01:28:04,extra2,20
455,57330,8257,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra1,10
456,72829,1201,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra7,19
457,77602,6147,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra4,17
458,85384,3871,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,17
459,25876,2167,google,http://social.com?src=fb,2025-04-13 01:28:04,extra8,12
460,10320,8585,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,13
461,17820,7082,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra1,14
462,93718,5887,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra8,8
463,73864,5606,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra2,14
464,80581,3003,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,8
465,34950,1348,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra4,4
466,76630,2317,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,7
467,43610,3384,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra8,14
468,91634,1503,google,http://google.com/track,2025-04-13 01:28:04,extra8,13
469,66981,1784,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,18
470,10577,7675,google,http://google.com/track,2025-04-13 01:28:04,extra8,16
471,55896,5532,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra7,16
472,27463,7070,google,http://fb.com/ad,2025-04-13 01:28:04,extra1,4
473,53108,3748,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra2,1
474,83429,4531,facebook,http://google.com/track,2025-04-13 01:28:04,extra3,14
475,74314,7472,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra10,1
476,44403,1944,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,4
477,41570,7336,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,11
478,99405,6113,facebook,http://google.com/track,2025-04-13 01:28:04,extra8,13
479,35829,2102,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,13
480,53954,8493,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra6,8
481,88037,3977,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,1
482,25035,7550,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra8,3
483,82707,3647,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra10,16
484,34497,7130,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,10
485,81878,2983,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,4
486,30507,2873,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,4
487,48273,8656,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,15
488,49858,5567,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,15
489,13014,4410,Apple,http://google.com/track,2025-04-13 01:28:04,extra7,5
490,81802,2760,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra9,3
491,16301,6401,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra8,11
492,68846,9749,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra5,1
493,12512,5717,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra4,20
494,68699,6045,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra5,12
495,63760,9261,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,15
496,39417,8665,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,19
497,36030,2399,facebook,http://google.com/track,2025-04-13 01:28:04,extra1,18
498,22381,5408,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,10
499,86790,5534,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,6
500,38772,1756,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra4,14
501,97879,2061,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,15
502,83263,2311,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,6
503,90380,2338,google,http://fb.com/ad,2025-04-13 01:28:04,extra10,5
504,77611,9125,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra7,3
505,63473,6812,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,14
506,58979,3915,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra10,18
507,83115,8725,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,15
508,18912,9925,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,1
509,45085,7085,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,8
510,20475,9955,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra10,5
511,85105,7610,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,17
512,97772,7862,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,7
513,60077,4496,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,9
514,25985,7642,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra6,4
515,66816,4317,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra1,10
516,63293,2058,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,9
517,70176,3490,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,8
518,38418,6118,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,17
519,54355,7317,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,9
520,51650,1535,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra8,14
521,36586,2221,Apple,http://google.com/track,2025-04-13 01:28:04,extra3,11
522,17721,7873,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra3,6
523,54810,7457,google,http://google.com/track,2025-04-13 01:28:04,extra10,11
524,50021,8571,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,11
525,95344,4094,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra1,8
526,61866,5474,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,18
527,28035,3938,baidu,http://google.com/track,2025-04-13 01:28:04,extra8,2
528,90233,2844,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,8
529,66550,7120,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,11
530,55596,4244,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,19
531,90219,3501,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra5,11
532,10186,6518,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,8
533,84800,6958,aPpLe,http://fb.com/ad,2025-04-13 01:28:04,extra9,16
534,26468,6103,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra7,1
535,84094,5595,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra7,13
536,35665,8207,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,18
537,29210,3664,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra3,13
538,53086,3779,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,5
539,96254,7670,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra1,7
540,18813,5666,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,8
541,42507,8432,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,9
542,68236,3118,google,http://google.com/track,2025-04-13 01:28:04,extra2,10
543,44941,2226,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra2,3
544,28593,7492,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra9,20
545,74577,7648,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,5
546,97528,4769,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra7,1
547,84828,3032,google,http://social.com?src=fb,2025-04-13 01:28:04,extra6,10
548,21375,2520,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra6,12
549,41908,5494,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,7
550,44416,7857,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra5,4
551,85405,2563,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,6
552,57084,7084,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra4,9
553,17577,5029,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,17
554,76046,1813,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,1
555,48838,9848,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,6
556,46353,6358,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,14
557,28715,3745,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,4
558,17189,3464,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra3,11
559,59792,6137,google,http://google.com/track,2025-04-13 01:28:04,extra3,17
560,12252,7481,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra6,18
561,17248,1582,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,18
562,56307,1747,google,http://google.com/track,2025-04-13 01:28:04,extra5,19
563,10377,3413,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,5
564,39695,8024,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,16
565,65591,6256,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,3
566,91703,1292,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,10
567,16176,4636,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,8
568,20430,4852,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra5,2
569,14917,3029,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,13
570,54962,3109,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra4,2
571,39956,9614,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,12
572,87377,1263,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,3
573,24151,9936,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,4
574,59709,4591,google,http://fb.com/ad,2025-04-13 01:28:04,extra6,1
575,75621,4064,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,16
576,97246,2443,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra6,1
577,79638,1315,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,12
578,77157,5152,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,14
579,26457,9064,baidu,http://google.com/track,2025-04-13 01:28:04,extra10,20
580,20228,4626,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,18
581,32634,4505,google,http://fb.com/ad,2025-04-13 01:28:04,extra8,15
582,71536,9942,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra2,9
583,56580,4002,google,http://social.com?src=fb,2025-04-13 01:28:04,extra10,10
584,55068,7366,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra6,6
585,93940,1579,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra5,16
586,32881,4653,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,2
587,39102,9602,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,7
588,93939,5116,google,http://social.com?src=fb,2025-04-13 01:28:04,extra6,20
589,32120,6326,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,19
590,44120,4540,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,15
591,71644,9268,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,5
592,84221,2357,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,5
593,75225,9981,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra8,20
594,72349,8315,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,13
595,92753,6536,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra8,7
596,95874,3739,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra8,2
597,77887,5373,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,17
598,58099,5693,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra9,7
599,87777,9670,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra6,16
600,22203,9342,aPpLe,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,20
601,26245,1376,Apple,http://google.com/track,2025-04-13 01:28:04,extra5,12
602,23391,9417,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,14
603,58203,5438,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,19
604,67866,3813,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra1,13
605,69710,3332,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,18
606,83449,8391,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra3,1
607,91553,3365,baidu,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra6,18
608,87394,2037,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,11
609,97301,2020,google,http://google.com/track,2025-04-13 01:28:04,extra1,14
610,38521,5669,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra6,10
611,49274,5197,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra5,13
612,93361,8331,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra9,15
613,83605,9598,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,2
614,32470,7619,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,5
615,69927,7854,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra8,18
616,87450,9305,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,6
617,92291,9294,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,8
618,72440,1843,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra10,4
619,54475,1291,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra7,12
620,99231,1882,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,16
621,87602,5858,facebook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra5,4
622,70221,4579,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra4,1
623,72754,2774,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra3,16
624,62927,6258,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra7,6
625,80801,5928,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,8
626,76961,3299,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra10,1
627,51040,2514,Apple,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,4
628,77350,2323,baidu,http://google.com/track,2025-04-13 01:28:04,extra1,13
629,90619,4760,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra8,14
630,25130,9850,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra4,5
631,12783,5643,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,15
632,67569,6881,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra4,19
633,32292,7124,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,17
634,71139,8929,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra7,20
635,22439,5297,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,17
