| -U |                      channel_2 |                     2025-04-13 |                          06:25 |                   25 |                    3 |                   22 |                    0 |                   25 |                    3 |                   22 |                    0 |                   24 |                    3 |                   22 |                    0 |
| +U |                      channel_2 |                     2025-04-13 |                          06:40 |                   26 |                    3 |                   23 |                    0 |                   26 |                    3 |                   23 |                    0 |                   25 |                    3 |                   23 |                    0 |
| -U |                      channel_3 |                     2025-04-13 |                          06:30 |                   24 |                    1 |                   23 |                    0 |                   24 |                    1 |                   23 |                    0 |                   24 |                    1 |                   23 |                    0 |
| +U |                      channel_3 |                     2025-04-13 |                          06:45 |                   25 |                    1 |                   24 |                    0 |                   25 |                    1 |                   24 |                    0 |                   25 |                    1 |                   24 |                    0 |
| -U |                      channel_1 |                     2025-04-13 |                          06:35 |                   30 |                    1 |                   29 |                    0 |                   30 |                    1 |                   29 |                    0 |                   28 |                    1 |                   27 |                    0 |
| +U |                      channel_1 |                     2025-04-13 |                          06:50 |                   31 |                    1 |                   30 |                    0 |                   31 |                    1 |                   30 |                    0 |                   29 |                    1 |                   28 |                    0 |
| -U |                      channel_2 |                     2025-04-13 |                          06:40 |                   26 |                    3 |                   23 |                    0 |                   26 |                    3 |                   23 |                    0 |                   25 |                    3 |                   23 |                    0 |
| +U |                      channel_2 |                     2025-04-13 |                          06:55 |                   27 |                    3 |                   24 |                    0 |                   27 |                    3 |                   24 |                    0 |                   26 |                    3 |                   24 |                    0 |
| -U |                      channel_3 |                     2025-04-13 |                          06:45 |                   25 |                    1 |                   24 |                    0 |                   25 |                    1 |                   24 |                    0 |                   25 |                    1 |                   24 |                    0 |
| +U |                      channel_3 |                     2025-04-13 |                          07:00 |                   26 |                    1 |                   25 |                    0 |                   26 |                    1 |                   25 |                    0 |                   26 |                    1 |                   25 |                    0 |
| -U |                      channel_1 |                     2025-04-13 |                          06:50 |                   31 |                    1 |                   30 |                    0 |                   31 |                    1 |                   30 |                    0 |                   29 |                    1 |                   28 |                    0 |
| +U |                      channel_1 |                     2025-04-13 |                          07:05 |                   32 |                    1 |                   31 |                    0 |                   32 |                    1 |                   31 |                    0 |                   30 |                    1 |                   29 |                    0 |
| -U |                      channel_2 |                     2025-04-13 |                          06:55 |                   27 |                    3 |                   24 |                    0 |                   27 |                    3 |                   24 |                    0 |                   26 |                    3 |                   24 |                    0 |
| +U |                      channel_2 |                     2025-04-13 |                          07:10 |                   28 |                    3 |                   25 |                    0 |                   28 |                    3 |                   25 |                    0 |                   27 |                    3 |                   25 |                    0 |
| -U |                      channel_3 |                     2025-04-13 |                          07:00 |                   26 |                    1 |                   25 |                    0 |                   26 |                    1 |                   25 |                    0 |                   26 |                    1 |                   25 |                    0 |
| +U |                      channel_3 |                     2025-04-13 |                          07:15 |                   27 |                    1 |                   26 |                    0 |                   27 |                    1 |                   26 |                    0 |                   27 |                    1 |                   26 |                    0 |
| -U |                      channel_1 |                     2025-04-13 |                          07:05 |                   32 |                    1 |                   31 |                    0 |                   32 |                    1 |                   31 |                    0 |                   30 |                    1 |                   29 |                    0 |
| +U |                      channel_1 |                     2025-04-13 |                          07:20 |                   33 |                    1 |                   32 |                    0 |                   33 |                    1 |                   32 |                    0 |                   31 |                    1 |                   30 |                    0 |
| -U |                      channel_2 |                     2025-04-13 |                          07:10 |                   28 |                    3 |                   25 |                    0 |                   28 |                    3 |                   25 |                    0 |                   27 |                    3 |                   25 |                    0 |
| +U |                      channel_2 |                     2025-04-13 |                          07:25 |                   29 |                    3 |                   26 |                    0 |                   29 |                    3 |                   26 |                    0 |                   28 |                    3 |                   26 |                    0 |
| -U |                      channel_3 |                     2025-04-13 |                          07:15 |                   27 |                    1 |                   26 |                    0 |                   27 |                    1 |                   26 |                    0 |                   27 |                    1 |                   26 |                    0 |
| +U |                      channel_3 |                     2025-04-13 |                          07:30 |                   28 |                    1 |                   27 |                    0 |                   28 |                    1 |                   27 |                    0 |                   28 |                    1 |                   27 |                    0 |
| -U |                      channel_1 |                     2025-04-13 |                          07:20 |                   33 |                    1 |                   32 |                    0 |                   33 |                    1 |                   32 |                    0 |                   31 |                    1 |                   30 |                    0 |
| +U |                      channel_1 |                     2025-04-13 |                          07:35 |                   34 |                    1 |                   33 |                    0 |                   34 |                    1 |                   33 |                    0 |                   32 |                    1 |                   31 |                    0 |
| -U |                      channel_2 |                     2025-04-13 |                          07:25 |                   29 |                    3 |                   26 |                    0 |                   29 |                    3 |                   26 |                    0 |                   28 |                    3 |                   26 |                    0 |
| +U |                      channel_2 |                     2025-04-13 |                          07:40 |                   30 |                    3 |                   27 |                    0 |                   30 |                    3 |                   27 |                    0 |                   29 |                    3 |                   27 |                    0 |
