+U,3,2025-05-26,54,0,0,54,1958901,99488542,47891254,2586127763
-U,6,2025-05-26,53,0,0,53,5270119,94372590,50046253,2652451440
+U,6,2025-05-26,54,0,0,54,5270119,94372590,49884225,2693748170
-U,7,2025-05-26,59,0,0,59,2124418,99481976,53714925,3169180597
+U,7,2025-05-26,60,0,0,60,2124418,99481976,53734221,3224053307
-U,12,2025-05-26,48,0,0,48,2056573,99166117,50158971,2407630644
+U,12,2025-05-26,49,0,0,49,2056573,99166117,49272875,2414370906
-U,11,2025-05-26,46,0,0,46,1577002,99563768,51251009,2357546438
+U,11,2025-05-26,47,0,0,47,1577002,99563768,52021502,2445010619
-U,4,2025-05-26,68,0,0,68,3343437,98216101,50432519,3429411335
+U,4,2025-05-26,69,0,0,69,3343437,98216101,50146696,3460122053
-U,17,2025-05-26,52,0,0,52,1103816,95957046,46089442,2396651013
+U,17,2025-05-26,53,0,0,53,1103816,95957046,46665092,2473249917
-U,11,2025-05-26,47,0,0,47,1577002,99563768,52021502,2445010619
+U,11,2025-05-26,48,0,0,48,1577002,99563768,51696987,2481455386
-U,16,2025-05-26,53,0,0,53,2609952,98583231,54387361,2882530174
+U,16,2025-05-26,54,0,0,54,2609952,98583231,54923705,2965880115
-U,16,2025-05-26,54,0,0,54,2609952,98583231,54923705,2965880115
+U,16,2025-05-26,55,0,0,55,2609952,98583231,54120542,2976629850
-U,17,2025-05-26,53,0,0,53,1103816,95957046,46665092,2473249917
+U,17,2025-05-26,54,0,0,54,1103816,95957046,46104537,2489645041
-U,19,2025-05-26,42,0,0,42,1496758,89794828,41750099,1753504175
+U,19,2025-05-26,43,0,0,43,1496758,89794828,42771098,1839157256
-U,12,2025-05-26,49,0,0,49,2056573,99166117,49272875,2414370906
+U,12,2025-05-26,50,0,0,50,2056573,99166117,48360165,2418008280
-U,1,2025-05-26,42,0,0,42,5354699,96795129,50985617,2141395920
+U,1,2025-05-26,43,0,0,43,5354699,96795129,51858406,2229911499
-U,7,2025-05-26,60,0,0,60,2124418,99481976,53734221,3224053307
+U,7,2025-05-26,61,0,0,61,2124418,99481976,52979247,3231734121
-U,19,2025-05-26,43,0,0,43,1496758,89794828,42771098,1839157256
+U,19,2025-05-26,44,0,0,44,1496758,94847290,43954648,1934004546
-U,1,2025-05-26,43,0,0,43,5354699,96795129,51858406,2229911499
+U,1,2025-05-26,44,0,0,44,5354699,96795129,52157168,2294915407
-U,7,2025-05-26,61,0,0,61,2124418,99481976,52979247,3231734121
+U,7,2025-05-26,62,0,0,62,2124418,99481976,52364609,3246605799
-U,6,2025-05-26,54,0,0,54,5270119,94372590,49884225,2693748170
+U,6,2025-05-26,55,0,0,55,5270119,94372590,49658090,2731194996
-U,4,2025-05-26,69,0,0,69,3343437,98216101,50146696,3460122053
+U,4,2025-05-26,70,0,0,70,3343437,98216101,49517880,3466251630
-U,6,2025-05-26,55,0,0,55,5270119,94372590,49658090,2731194996
+U,6,2025-05-26,56,0,0,56,5270119,94372590,48911579,2739048432
-U,19,2025-05-26,44,0,0,44,1496758,94847290,43954648,1934004546
+U,19,2025-05-26,45,0,0,45,1496758,94847290,43250229,1946260326
-U,1,2025-05-26,44,0,0,44,5354699,96795129,52157168,2294915407
+U,1,2025-05-26,45,0,0,45,5354699,96795129,52812604,2376567223
-U,16,2025-05-26,55,0,0,55,2609952,98583231,54120542,2976629850
+U,16,2025-05-26,56,0,0,56,2609952,98583231,53803094,3012973275
-U,13,2025-05-26,58,0,0,58,2005185,98880830,51518610,2988079422
+U,13,2025-05-26,59,0,0,59,2005185,98880830,51788480,3055520321
-U,7,2025-05-26,62,0,0,62,2124418,99481976,52364609,3246605799
+U,7,2025-05-26,63,0,0,63,2124418,99481976,53045443,3341862967
-U,3,2025-05-26,54,0,0,54,1958901,99488542,47891254,2586127763
+U,3,2025-05-26,55,0,0,55,1958901,99488542,48012520,2640688631
-U,13,2025-05-26,59,0,0,59,2005185,98880830,51788480,3055520321
+U,13,2025-05-26,60,0,0,60,2005185,98880830,52430641,3145838502
-U,12,2025-05-26,50,0,0,50,2056573,99166117,48360165,2418008280
+U,12,2025-05-26,51,0,0,51,2056573,99166117,47946939,2445293896
-U,18,2025-05-26,41,0,0,41,2644571,99019121,50062269,2052553067
+U,18,2025-05-26,42,0,0,42,2644571,99019121,49726679,2088520532
-U,9,2025-05-26,39,0,0,39,1586421,99830916,50613348,1973920588
+U,9,2025-05-26,40,0,0,40,1586421,99830916,49786896,1991475847
-U,10,2025-05-26,63,0,0,63,1488998,98527138,51890260,3269086388
+U,10,2025-05-26,64,0,0,64,1488998,98527138,51607504,3302880284
-U,16,2025-05-26,56,0,0,56,2609952,98583231,53803094,3012973275
+U,16,2025-05-26,57,0,0,57,2609952,98583231,54527437,3108063937
-U,2,2025-05-26,50,0,0,50,1725927,98729696,49052824,2452641202
+U,2,2025-05-26,51,0,0,51,1725927,98729696,48594560,2478322570
-U,10,2025-05-26,64,0,0,64,1488998,98527138,51607504,3302880284
+U,10,2025-05-26,65,0,0,65,1488998,98527138,51716792,3361591536
-U,4,2025-05-26,70,0,0,70,3343437,98216101,49517880,3466251630
+U,4,2025-05-26,71,0,0,71,3343437,98216101,49140835,3488999309
-U,1,2025-05-26,45,0,0,45,5354699,96795129,52812604,2376567223
+U,1,2025-05-26,46,0,0,46,5354699,96795129,52383533,2409642539
-U,18,2025-05-26,42,0,0,42,2644571,99019121,49726679,2088520532
+U,18,2025-05-26,43,0,0,43,2644571,99019121,49074026,2110183135
-U,9,2025-05-26,40,0,0,40,1586421,99830916,49786896,1991475847
+U,9,2025-05-26,41,0,0,41,1586421,99830916,50735572,2080158487
-U,8,2025-05-26,63,0,0,63,4082227,99845581,49293680,3105501875
+U,8,2025-05-26,64,0,0,64,4082227,99845581,49978742,3198639536
-U,18,2025-05-26,43,0,0,43,2644571,99019121,49074026,2110183135
+U,18,2025-05-26,44,0,0,44,2644571,99019121,48542489,2135869551
-U,14,2025-05-26,63,0,0,63,1094604,99349888,49514365,3119405045
+U,14,2025-05-26,64,0,0,64,1094604,99349888,50127132,3208136484
-U,17,2025-05-26,54,0,0,54,1103816,95957046,46104537,2489645041
+U,17,2025-05-26,55,0,0,55,1103816,95957046,46957531,2582664239
-U,11,2025-05-26,48,0,0,48,1577002,99563768,51696987,2481455386
+U,11,2025-05-26,49,0,0,49,1577002,99563768,52641426,2579429891
-U,8,2025-05-26,64,0,0,64,4082227,99845581,49978742,3198639536
+U,8,2025-05-26,65,0,0,65,4082227,99845581,50068485,3254451525
-U,8,2025-05-26,65,0,0,65,4082227,99845581,50068485,3254451525
+U,8,2025-05-26,66,0,0,66,4082227,99845581,49517735,3268170537
-U,7,2025-05-26,63,0,0,63,2124418,99481976,53045443,3341862967
+U,7,2025-05-26,64,0,0,64,2124418,99481976,52817157,3380298048
-U,19,2025-05-26,45,0,0,45,1496758,94847290,43250229,1946260326
+U,19,2025-05-26,46,0,0,46,1496758,94847290,42725677,1965381167
-U,16,2025-05-26,57,0,0,57,2609952,98583231,54527437,3108063937
+U,16,2025-05-26,58,0,0,58,2609952,98583231,53973721,3130475826
-U,3,2025-05-26,55,0,0,55,1958901,99488542,48012520,2640688631
+U,3,2025-05-26,56,0,0,56,1958901,99488542,48148405,2696310680
-U,14,2025-05-26,64,0,0,64,1094604,99349888,50127132,3208136484
+U,14,2025-05-26,65,0,0,65,1094604,99349888,50570866,3287106352
-U,12,2025-05-26,51,0,0,51,2056573,99166117,47946939,2445293896
+U,12,2025-05-26,52,0,0,52,2056573,99166117,47381414,2463833578
-U,19,2025-05-26,46,0,0,46,1496758,94847290,42725677,1965381167
+U,19,2025-05-26,47,0,0,47,1496758,94847290,42360101,1990924750
-U,15,2025-05-26,59,0,0,59,1612867,98660195,51108591,3015406917
+U,15,2025-05-26,60,0,0,60,1612867,98660195,50909109,3054546568
-U,3,2025-05-26,56,0,0,56,1958901,99488542,48148405,2696310680
+U,3,2025-05-26,57,0,0,57,1958901,99488542,47659864,2716612294
-U,10,2025-05-26,65,0,0,65,1488998,98527138,51716792,3361591536
+U,10,2025-05-26,66,0,0,66,1488998,98527138,52413058,3459261847
-U,3,2025-05-26,57,0,0,57,1958901,99488542,47659864,2716612294
+U,3,2025-05-26,58,0,0,58,1958901,99488542,48353273,2804489845
-U,16,2025-05-26,58,0,0,58,2609952,98583231,53973721,3130475826
+U,16,2025-05-26,59,0,0,59,2609952,98583231,53544353,3159116837
-U,16,2025-05-26,59,0,0,59,2609952,98583231,53544353,3159116837
+U,16,2025-05-26,60,0,0,60,2609952,98583231,54209799,3252587948
-U,10,2025-05-26,66,0,0,66,1488998,98527138,52413058,3459261847
+U,10,2025-05-26,67,0,0,67,1488998,98527138,52179215,3496007449
-U,20,2025-05-26,47,0,0,47,1013916,97040378,49320193,2318049093
+U,20,2025-05-26,48,0,0,48,1013916,97040378,48432541,2324761980
-U,3,2025-05-26,58,0,0,58,1958901,99488542,48353273,2804489845
+U,3,2025-05-26,59,0,0,59,1958901,99488542,48665633,2871272390
-U,1,2025-05-26,46,0,0,46,5354699,96795129,52383533,2409642539
+U,1,2025-05-26,47,0,0,47,5354699,96795129,52738289,2478699625
-U,20,2025-05-26,48,0,0,48,1013916,97040378,48432541,2324761980
+U,20,2025-05-26,49,0,0,49,1013916,99669094,49478185,2424431074
-U,13,2025-05-26,60,0,0,60,2005185,98880830,52430641,3145838502
+U,13,2025-05-26,61,0,0,61,2005185,98880830,53025921,3234581220
-U,12,2025-05-26,52,0,0,52,2056573,99166117,47381414,2463833578
+U,12,2025-05-26,53,0,0,53,2056573,99166117,47388057,2511567057
-U,19,2025-05-26,47,0,0,47,1496758,94847290,42360101,1990924750
+U,19,2025-05-26,48,0,0,48,1496758,96583241,43489749,2087507991
-U,12,2025-05-26,53,0,0,53,2056573,99166117,47388057,2511567057
+U,12,2025-05-26,54,0,0,54,2056573,99166117,46817242,2528131084
-U,2,2025-05-26,51,0,0,51,1725927,98729696,48594560,2478322570
+U,2,2025-05-26,52,0,0,52,1725927,98729696,47888552,2490204753
-U,4,2025-05-26,71,0,0,71,3343437,98216101,49140835,3488999309
+U,4,2025-05-26,72,0,0,72,3343437,98216101,49745720,3581691866
-U,11,2025-05-26,49,0,0,49,1577002,99563768,52641426,2579429891
+U,11,2025-05-26,50,0,0,50,1577002,99563768,52957558,2647877932
-U,7,2025-05-26,64,0,0,64,2124418,99481976,52817157,3380298048
+U,7,2025-05-26,65,0,0,65,2124418,99481976,52076939,3385001076
-U,10,2025-05-26,67,0,0,67,1488998,98527138,52179215,3496007449
+U,10,2025-05-26,68,0,0,68,1488998,98527138,52277305,3554856790
-U,20,2025-05-26,49,0,0,49,1013916,99669094,49478185,2424431074
+U,20,2025-05-26,50,0,0,50,1013916,99669094,49256659,2462832965
-U,3,2025-05-26,59,0,0,59,1958901,99488542,48665633,2871272390
+U,3,2025-05-26,60,0,0,60,1958901,99488542,49191063,2951463838
-U,10,2025-05-26,68,0,0,68,1488998,98527138,52277305,3554856790
+U,10,2025-05-26,69,0,0,69,1488998,98527138,51733200,3569590862
-U,12,2025-05-26,54,0,0,54,2056573,99166117,46817242,2528131084
+U,12,2025-05-26,55,0,0,55,2056573,99166117,46444649,2554455742
-U,12,2025-05-26,55,0,0,55,2056573,99166117,46444649,2554455742
+U,12,2025-05-26,56,0,0,56,2056573,99166117,45969035,2574265992
-U,10,2025-05-26,69,0,0,69,1488998,98527138,51733200,3569590862
+U,10,2025-05-26,70,0,0,70,1488998,98527138,51912452,3633871686
-U,10,2025-05-26,70,0,0,70,1488998,98527138,51912452,3633871686
+U,10,2025-05-26,71,0,0,71,1488998,98527138,51584242,3662481251
-U,6,2025-05-26,56,0,0,56,5270119,94372590,48911579,2739048432
+U,6,2025-05-26,57,0,0,57,5270119,94372590,48826017,2783082986
-U,3,2025-05-26,60,0,0,60,1958901,99488542,49191063,2951463838
+U,3,2025-05-26,61,0,0,61,1958901,99488542,49604731,3025888621
-U,16,2025-05-26,60,0,0,60,2609952,98583231,54209799,3252587948
+U,16,2025-05-26,61,0,0,61,2609952,98583231,54198737,3306122957
-U,18,2025-05-26,44,0,0,44,2644571,99019121,48542489,2135869551
+U,18,2025-05-26,45,0,0,45,2644571,99019121,49242237,2215900705
-U,3,2025-05-26,61,0,0,61,1958901,99488542,49604731,3025888621
+U,3,2025-05-26,62,0,0,62,1958901,99488542,48999358,3037960234
-U,13,2025-05-26,61,0,0,61,2005185,98880830,53025921,3234581220
+U,13,2025-05-26,62,0,0,62,2005185,98880830,52954957,3283207338
-U,9,2025-05-26,41,0,0,41,1586421,99830916,50735572,2080158487
+U,9,2025-05-26,42,0,0,42,1586421,99830916,51279109,2153722601
-U,12,2025-05-26,56,0,0,56,2056573,99166117,45969035,2574265992
+U,12,2025-05-26,57,0,0,57,2056573,99166117,45814599,2611432179
-U,15,2025-05-26,60,0,0,60,1612867,98660195,50909109,3054546568
+U,15,2025-05-26,61,0,0,61,1612867,98660195,51287387,3128530635
-U,17,2025-05-26,55,0,0,55,1103816,95957046,46957531,2582664239
+U,17,2025-05-26,56,0,0,56,1103816,95957046,47628813,2667213555
-U,14,2025-05-26,65,0,0,65,1094604,99349888,50570866,3287106352
+U,14,2025-05-26,66,0,0,66,1094604,99349888,51248934,3382429678
-U,11,2025-05-26,50,0,0,50,1577002,99563768,52957558,2647877932
+U,11,2025-05-26,51,0,0,51,1577002,99563768,52214586,2662943900
-U,2,2025-05-26,52,0,0,52,1725927,98729696,47888552,2490204753
+U,2,2025-05-26,53,0,0,53,1725927,98729696,48417327,2566118349
-U,15,2025-05-26,61,0,0,61,1612867,98660195,51287387,3128530635
+U,15,2025-05-26,62,0,0,62,1612867,98660195,50538250,3133371518
-U,5,2025-05-26,63,0,0,63,2469021,98926362,52063608,3280007361
+U,5,2025-05-26,64,0,0,64,2469021,98926362,51476852,3294518550
-U,20,2025-05-26,50,0,0,50,1013916,99669094,49256659,2462832965
+U,20,2025-05-26,51,0,0,51,1013916,99669094,49167967,2507566352
-U,11,2025-05-26,51,0,0,51,1577002,99563768,52214586,2662943900
+U,11,2025-05-26,52,0,0,52,1577002,99563768,51535498,2679845917
-U,10,2025-05-26,71,0,0,71,1488998,98527138,51584242,3662481251
+U,10,2025-05-26,72,0,0,72,1488998,98527138,51511111,3708800037
-U,18,2025-05-26,45,0,0,45,2644571,99019121,49242237,2215900705
+U,18,2025-05-26,46,0,0,46,2644571,99019121,49845330,2292885223
-U,18,2025-05-26,46,0,0,46,2644571,99019121,49845330,2292885223
+U,18,2025-05-26,47,0,0,47,2644571,99019121,49604939,2331432145
-U,14,2025-05-26,66,0,0,66,1094604,99349888,51248934,3382429678
+U,14,2025-05-26,67,0,0,67,1094604,99349888,51588043,3456398896
-U,1,2025-05-26,47,0,0,47,5354699,96795129,52738289,2478699625
+U,1,2025-05-26,48,0,0,48,5354699,96795129,52542749,2522051974
-U,8,2025-05-26,66,0,0,66,4082227,99845581,49517735,3268170537
+U,8,2025-05-26,67,0,0,67,4082227,99845581,50183787,3362313754
-U,12,2025-05-26,57,0,0,57,2056573,99166117,45814599,2611432179
+U,12,2025-05-26,58,0,0,58,2056573,99166117,45786185,2655598739
-U,8,2025-05-26,67,0,0,67,4082227,99845581,50183787,3362313754
+U,8,2025-05-26,68,0,0,68,4082227,99845581,50123741,3408414426
-U,17,2025-05-26,56,0,0,56,1103816,95957046,47628813,2667213555
+U,17,2025-05-26,57,0,0,57,1103816,95957046,47609297,2713729967
-U,18,2025-05-26,47,0,0,47,2644571,99019121,49604939,2331432145
+U,18,2025-05-26,48,0,0,48,2644571,99019121,49983741,2399219609
-U,10,2025-05-26,72,0,0,72,1488998,98527138,51511111,3708800037
+U,10,2025-05-26,73,0,0,73,1488998,98527138,51039015,3725848109
-U,19,2025-05-26,48,0,0,48,1496758,96583241,43489749,2087507991
+U,19,2025-05-26,49,0,0,49,1496758,96583241,44432980,2177216068
-U,17,2025-05-26,57,0,0,57,1103816,95957046,47609297,2713729967
+U,17,2025-05-26,58,0,0,58,1103816,95957046,47488188,2754314948
-U,9,2025-05-26,42,0,0,42,1586421,99830916,51279109,2153722601
+U,9,2025-05-26,43,0,0,43,1586421,99830916,51416200,2210896601
-U,7,2025-05-26,65,0,0,65,2124418,99481976,52076939,3385001076
+U,7,2025-05-26,66,0,0,66,2124418,99481976,51349204,3389047507
-U,1,2025-05-26,48,0,0,48,5354699,96795129,52542749,2522051974
+U,1,2025-05-26,49,0,0,49,5354699,96795129,51628088,2529776327
-U,8,2025-05-26,68,0,0,68,4082227,99845581,50123741,3408414426
+U,8,2025-05-26,69,0,0,69,4082227,99845581,50384847,3476554480
-U,14,2025-05-26,67,0,0,67,1094604,99349888,51588043,3456398896
+U,14,2025-05-26,68,0,0,68,1094604,99349888,51178861,3480162569
-U,7,2025-05-26,66,0,0,66,2124418,99481976,51349204,3389047507
+U,7,2025-05-26,67,0,0,67,2124418,99481976,51145410,3426742527
-U,6,2025-05-26,57,0,0,57,5270119,94372590,48826017,2783082986
+U,6,2025-05-26,58,0,0,58,5270119,94372590,48604912,2819084919
-U,8,2025-05-26,69,0,0,69,4082227,99845581,50384847,3476554480
+U,8,2025-05-26,70,0,0,70,4082227,99845581,50195235,3513666474
-U,14,2025-05-26,68,0,0,68,1094604,99349888,51178861,3480162569
+U,14,2025-05-26,69,0,0,69,1094604,99349888,50743637,3501310991
-U,10,2025-05-26,73,0,0,73,1488998,98527138,51039015,3725848109
+U,10,2025-05-26,74,0,0,74,1488998,98527138,51275330,3794374422
-U,7,2025-05-26,67,0,0,67,2124418,99481976,51145410,3426742527
+U,7,2025-05-26,68,0,0,68,2124418,99481976,51388618,3494426074
-U,12,2025-05-26,58,0,0,58,2056573,99166117,45786185,2655598739
+U,12,2025-05-26,59,0,0,59,2056573,99166117,45813276,2702983328
-U,8,2025-05-26,70,0,0,70,4082227,99845581,50195235,3513666474
+U,8,2025-05-26,71,0,0,71,4082227,99845581,50206734,3564678158
-U,1,2025-05-26,49,0,0,49,5354699,96795129,51628088,2529776327
+U,1,2025-05-26,50,0,0,50,5354699,96795129,51302792,2565139606
-U,17,2025-05-26,58,0,0,58,1103816,95957046,47488188,2754314948
+U,17,2025-05-26,59,0,0,59,1103816,95957046,47075433,2777450604
-U,16,2025-05-26,61,0,0,61,2609952,98583231,54198737,3306122957
+U,16,2025-05-26,62,0,0,62,2609952,98583231,54398896,3372731581
-U,14,2025-05-26,69,0,0,69,1094604,99349888,50743637,3501310991
+U,14,2025-05-26,70,0,0,70,1094604,99349888,51097962,3576857342
-U,17,2025-05-26,59,0,0,59,1103816,95957046,47075433,2777450604
+U,17,2025-05-26,60,0,0,60,1103816,95957046,47632963,2857977821
-U,10,2025-05-26,74,0,0,74,1488998,98527138,51275330,3794374422
+U,10,2025-05-26,75,0,0,75,1488998,98527138,51205853,3840439004
-U,3,2025-05-26,62,0,0,62,1958901,99488542,48999358,3037960234
+U,3,2025-05-26,63,0,0,63,1753891,99488542,48249430,3039714125
-U,5,2025-05-26,64,0,0,64,2469021,98926362,51476852,3294518550
+U,5,2025-05-26,65,0,0,65,2469021,98926362,52092911,3386039279
-U,14,2025-05-26,70,0,0,70,1094604,99349888,51097962,3576857342
+U,14,2025-05-26,71,0,0,71,1094604,99349888,50697057,3599491088
-U,12,2025-05-26,59,0,0,59,2056573,99166117,45813276,2702983328
+U,12,2025-05-26,60,0,0,60,2056573,99166117,45951012,2757060762
-U,13,2025-05-26,62,0,0,62,2005185,98880830,52954957,3283207338
+U,13,2025-05-26,63,0,0,63,2005185,98880830,52371494,3299404178
-U,4,2025-05-26,72,0,0,72,3343437,98216101,49745720,3581691866
+U,4,2025-05-26,73,0,0,73,3343437,98216101,50242610,3667710544
-U,14,2025-05-26,71,0,0,71,1094604,99349888,50697057,3599491088
+U,14,2025-05-26,72,0,0,72,1094604,99349888,51088630,3678381373
-U,15,2025-05-26,62,0,0,62,1612867,98660195,50538250,3133371518
+U,15,2025-05-26,63,0,0,63,1612867,99519081,51315723,3232890599
-U,9,2025-05-26,43,0,0,43,1586421,99830916,51416200,2210896601
+U,9,2025-05-26,44,0,0,44,1586421,99830916,50471341,2220739019
-U,5,2025-05-26,65,0,0,65,2469021,98926362,52092911,3386039279
+U,5,2025-05-26,66,0,0,66,2469021,98926362,52361624,3455867218
-U,7,2025-05-26,68,0,0,68,2124418,99481976,51388618,3494426074
+U,7,2025-05-26,69,0,0,69,2124418,99481976,51727299,3569183650
-U,1,2025-05-26,50,0,0,50,5354699,96795129,51302792,2565139606
+U,1,2025-05-26,51,0,0,51,5354699,96795129,51990302,2651505421
-U,6,2025-05-26,58,0,0,58,5270119,94372590,48604912,2819084919
+U,6,2025-05-26,59,0,0,59,5270119,94372590,47878068,2824806019
-U,4,2025-05-26,73,0,0,73,3343437,98216101,50242610,3667710544
+U,4,2025-05-26,74,0,0,74,1545445,98216101,49584540,3669255989
-U,14,2025-05-26,72,0,0,72,1094604,99349888,51088630,3678381373
+U,14,2025-05-26,73,0,0,73,1094604,99349888,51475014,3757676036
-U,2,2025-05-26,53,0,0,53,1725927,98729696,48417327,2566118349
+U,2,2025-05-26,54,0,0,54,1725927,98729696,48460861,2616886522
-U,8,2025-05-26,71,0,0,71,4082227,99845581,50206734,3564678158
+U,8,2025-05-26,72,0,0,72,4082227,99845581,50589693,3642457958
-U,19,2025-05-26,49,0,0,49,1496758,96583241,44432980,2177216068
+U,19,2025-05-26,50,0,0,50,1496758,96583241,43759131,2187956561
-U,15,2025-05-26,63,0,0,63,1612867,99519081,51315723,3232890599
+U,15,2025-05-26,64,0,0,64,1612867,99519081,50995002,3263680136
-U,3,2025-05-26,63,0,0,63,1753891,99488542,48249430,3039714125
+U,3,2025-05-26,64,0,0,64,1753891,99488542,47806614,3059623352
-U,7,2025-05-26,69,0,0,69,2124418,99481976,51727299,3569183650
+U,7,2025-05-26,70,0,0,70,2124418,99481976,51887921,3632154483
-U,1,2025-05-26,51,0,0,51,5354699,96795129,51990302,2651505421
+U,1,2025-05-26,52,0,0,52,5354699,96795129,52466412,2728253428
-U,5,2025-05-26,66,0,0,66,2469021,98926362,52361624,3455867218
+U,5,2025-05-26,67,0,0,67,2469021,98926362,52449474,3514114817
-U,13,2025-05-26,63,0,0,63,2005185,98880830,52371494,3299404178
+U,13,2025-05-26,64,0,0,64,2005185,98880830,51948984,3324735002
-U,12,2025-05-26,60,0,0,60,2056573,99166117,45951012,2757060762
+U,12,2025-05-26,61,0,0,61,2056573,99166117,45661712,2785364489
-U,16,2025-05-26,62,0,0,62,2609952,98583231,54398896,3372731581
+U,16,2025-05-26,63,0,0,63,2609952,98583231,54948145,3461733160
-U,15,2025-05-26,64,0,0,64,1612867,99519081,50995002,3263680136
+U,15,2025-05-26,65,0,0,65,1612867,99519081,50275645,3267916950
-U,6,2025-05-26,59,0,0,59,5270119,94372590,47878068,2824806019
+U,6,2025-05-26,60,0,0,60,5270119,94372590,47284631,2837077864
-U,20,2025-05-26,51,0,0,51,1013916,99669094,49167967,2507566352
+U,20,2025-05-26,52,0,0,52,1013916,99669094,49772179,2588153341
-U,4,2025-05-26,74,0,0,74,1545445,98216101,49584540,3669255989
+U,4,2025-05-26,75,0,0,75,1545445,98216101,49429829,3707237195
-U,19,2025-05-26,50,0,0,50,1496758,96583241,43759131,2187956561
+U,19,2025-05-26,51,0,0,51,1496758,96583241,44010826,2244552143
-U,10,2025-05-26,75,0,0,75,1488998,98527138,51205853,3840439004
+U,10,2025-05-26,76,0,0,76,1488998,98527138,50581085,3844162492
-U,16,2025-05-26,63,0,0,63,2609952,98583231,54948145,3461733160
+U,16,2025-05-26,64,0,0,64,2609952,99055247,55637318,3560788407
-U,10,2025-05-26,76,0,0,76,1488998,98527138,50581085,3844162492
+U,10,2025-05-26,77,0,0,77,1488998,98527138,50690265,3903150452
-U,20,2025-05-26,52,0,0,52,1013916,99669094,49772179,2588153341
+U,20,2025-05-26,53,0,0,53,1013916,99669094,49498828,2623437911
-U,3,2025-05-26,64,0,0,64,1753891,99488542,47806614,3059623352
+U,3,2025-05-26,65,0,0,65,1753891,99488542,48306254,3139906512
-U,16,2025-05-26,64,0,0,64,2609952,99055247,55637318,3560788407
+U,16,2025-05-26,65,0,0,65,2609952,99055247,55831652,3629057410
-U,4,2025-05-26,75,0,0,75,1545445,98216101,49429829,3707237195
+U,4,2025-05-26,76,0,0,76,1545445,99081217,50083137,3806318412
-U,8,2025-05-26,72,0,0,72,4082227,99845581,50589693,3642457958
+U,8,2025-05-26,73,0,0,73,4082227,99845581,51126176,3732210854
-U,13,2025-05-26,64,0,0,64,2005185,98880830,51948984,3324735002
+U,13,2025-05-26,65,0,0,65,2005185,98880830,51642600,3356769011
-U,7,2025-05-26,70,0,0,70,2124418,99481976,51887921,3632154483
+U,7,2025-05-26,71,0,0,71,2124418,99481976,51807008,3678297607
-U,9,2025-05-26,44,0,0,44,1586421,99830916,50471341,2220739019
+U,9,2025-05-26,45,0,0,45,1586421,99830916,50496063,2272322847
-U,6,2025-05-26,60,0,0,60,5270119,94372590,47284631,2837077864
+U,6,2025-05-26,61,0,0,61,5270119,94372590,47262075,2882986621
-U,9,2025-05-26,45,0,0,45,1586421,99830916,50496063,2272322847
+U,9,2025-05-26,46,0,0,46,1586421,99830916,51509653,2369444071
-U,8,2025-05-26,73,0,0,73,4082227,99845581,51126176,3732210854
+U,8,2025-05-26,74,0,0,74,4082227,99845581,50763330,3756486489
-U,2,2025-05-26,54,0,0,54,1725927,98729696,48460861,2616886522
+U,2,2025-05-26,55,0,0,55,1725927,98729696,48756074,2681584107
-U,19,2025-05-26,51,0,0,51,1496758,96583241,44010826,2244552143
+U,19,2025-05-26,52,0,0,52,1496758,96583241,44222583,2299574332
-U,17,2025-05-26,60,0,0,60,1103816,95957046,47632963,2857977821
+U,17,2025-05-26,61,0,0,61,1103816,95957046,46886917,2860101959
-U,20,2025-05-26,53,0,0,53,1013916,99669094,49498828,2623437911
+U,20,2025-05-26,54,0,0,54,1013916,99669094,49447592,2670169975
-U,9,2025-05-26,46,0,0,46,1586421,99830916,51509653,2369444071
+U,9,2025-05-26,47,0,0,47,1586421,99830916,50983048,2396203291
-U,19,2025-05-26,52,0,0,52,1496758,96583241,44222583,2299574332
+U,19,2025-05-26,53,0,0,53,1496758,96583241,45103542,2390487733
-U,19,2025-05-26,53,0,0,53,1496758,96583241,45103542,2390487733
+U,19,2025-05-26,54,0,0,54,1496758,99268272,46106592,2489756005
-U,4,2025-05-26,76,0,0,76,1545445,99081217,50083137,3806318412
+U,4,2025-05-26,77,0,0,77,1545445,99081217,50202311,3865577949
-U,10,2025-05-26,77,0,0,77,1488998,98527138,50690265,3903150452
+U,10,2025-05-26,78,0,0,78,1488998,98527138,50356000,3927768019
-U,12,2025-05-26,61,0,0,61,2056573,99166117,45661712,2785364489
+U,12,2025-05-26,62,0,0,62,2056573,99166117,45569160,2825287981
-U,9,2025-05-26,47,0,0,47,1586421,99830916,50983048,2396203291
+U,9,2025-05-26,48,0,0,48,1586421,99830916,50227516,2410920792
-U,11,2025-05-26,52,0,0,52,1577002,99563768,51535498,2679845917
+U,11,2025-05-26,53,0,0,53,1577002,99563768,51120790,2709401872
-U,17,2025-05-26,61,0,0,61,1103816,95957046,46886917,2860101959
+U,17,2025-05-26,62,0,0,62,1103816,95957046,47198789,2926324960
-U,17,2025-05-26,62,0,0,62,1103816,95957046,47198789,2926324960
+U,17,2025-05-26,63,0,0,63,1103816,95957046,46556510,2933060189
-U,4,2025-05-26,77,0,0,77,1545445,99081217,50202311,3865577949
+U,4,2025-05-26,78,0,0,78,1545445,99081217,50382228,3929813836
-U,3,2025-05-26,65,0,0,65,1753891,99488542,48306254,3139906512
